           x	           y	           z	          vx	          vy	          vz	           C
   0.8400852	  -0.0595706	   0.1204244	  -0.0519402	   0.2168154	   0.0983526	   3.0615652
   0.8387037	  -0.0534061	   0.1230359	  -0.0465851	   0.2228374	   0.0879168	   3.0615652
   0.8374745	  -0.0470823	   0.1253524	  -0.0410836	   0.2281787	   0.0773093	   3.0615652
   0.8364013	  -0.0406184	   0.1273693	  -0.0354538	   0.2328293	   0.0665503	   3.0615652
   0.8354876	  -0.0340339	   0.1290827	  -0.0297140	   0.2367802	   0.0556606	   3.0615652
   0.8347361	  -0.0273486	   0.1304892	  -0.0238826	   0.2400238	   0.0446614	   3.0615652
   0.8341492	  -0.0205823	   0.1315860	  -0.0179777	   0.2425536	   0.0335741	   3.0615652
   0.8337286	  -0.0137551	   0.1323711	  -0.0120178	   0.2443643	   0.0224205	   3.0615652
   0.8334757	  -0.0068873	   0.1328428	  -0.0060212	   0.2454524	   0.0112225	   3.0615652
   0.8333911	   0.0000008	   0.1330001	  -0.0000062	   0.2458156	   0.0000023	   3.0615652


   0.8336018	   0.0000000	   0.1340000	   0.0000000	   0.2465908	   0.0000000	   3.0602648
   0.8336865	   0.0069066	   0.1338423	   0.0060463	   0.2462279	  -0.0112526	   3.0602648
   0.8339404	   0.0137930	   0.1333696	   0.0120745	   0.2451401	  -0.0224833	   3.0602648
   0.8343628	   0.0206387	   0.1325827	   0.0180659	   0.2433295	  -0.0336696	   3.0602648
   0.8349524	   0.0274236	   0.1314832	   0.0240024	   0.2407998	  -0.0447899	   3.0602648
   0.8357073	   0.0341275	   0.1300733	   0.0298657	   0.2375561	  -0.0558224	   3.0602647
   0.8366253	   0.0407307	   0.1283557	   0.0356375	   0.2336047	  -0.0667458	   3.0602648
   0.8377036	   0.0472132	   0.1263338	   0.0412995	   0.2289535	  -0.0775390	   3.0602648
   0.8389388	   0.0535558	   0.1240115	   0.0468336	   0.2236112	  -0.0881813	   3.0602648
   0.8403270	   0.0597391	   0.1213933	   0.0522216	   0.2175879	  -0.0986525	   3.0602648
   0.8418640	   0.0657441	   0.1184843	   0.0574453	   0.2108942	  -0.1089328	   3.0602648
   0.8435448	   0.0715524	   0.1152902	   0.0624869	   0.2035420	  -0.1190027	   3.0602648
   0.8453642	   0.0771455	   0.1118170	   0.0673282	   0.1955435	  -0.1288432	   3.0602649
   0.8473162	   0.0825056	   0.1080715	   0.0719516	   0.1869116	  -0.1384356	   3.0602649
   0.8493944	   0.0876151	   0.1040609	   0.0763392	   0.1776595	  -0.1477614	   3.0602649
   0.8515922	   0.0924567	   0.0997930	   0.0804736	   0.1678006	  -0.1568022	   3.0602649
   0.8539020	   0.0970138	   0.0952759	   0.0843373	   0.1573485	  -0.1655397	   3.0602649
   0.8563161	   0.1012698	   0.0905184	   0.0879133	   0.1463163	  -0.1739555	   3.0602649
   0.8588262	   0.1052087	   0.0855298	   0.0911846	   0.1347174	  -0.1820307	   3.0602649
   0.8614235	   0.1088148	   0.0803200	   0.0941347	   0.1225645	  -0.1897459	   3.0602649
   0.8640988	   0.1120727	   0.0748992	   0.0967473	   0.1098698	  -0.1970806	   3.0602649
   0.8668424	   0.1149675	   0.0692785	   0.0990066	   0.0966450	  -0.2040135	   3.0602649
   0.8696441	   0.1174843	   0.0634693	   0.1008973	   0.0829011	  -0.2105212	   3.0602649
   0.8724935	   0.1196088	   0.0574841	   0.1024046	   0.0686482	  -0.2165787	   3.0602649
   0.8753796	   0.1213270	   0.0513358	   0.1035146	   0.0538958	  -0.2221580	   3.0602649
   0.8782911	   0.1226248	   0.0450382	   0.1042139	   0.0386527	  -0.2272283	   3.0602649
   0.8812163	   0.1234887	   0.0386060	   0.1044902	   0.0229271	  -0.2317548	   3.0602649
   0.8841431	   0.1239053	   0.0320551	   0.1043325	   0.0067268	  -0.2356981	   3.0602649
   0.8870594	   0.1238614	   0.0254023	   0.1037308	  -0.0099400	  -0.2390135	   3.0602649
   0.8899525	   0.1233440	   0.0186660	   0.1026771	  -0.0270650	  -0.2416498	   3.0602649
   0.8928096	   0.1223404	   0.0118661	   0.1011650	  -0.0446381	  -0.2435486	   3.0602649
   0.8956179	   0.1208382	   0.0050240	   0.0991905	  -0.0626467	  -0.2446428	   3.0602649
   0.8983643	   0.1188255	  -0.0018366	   0.0967523	  -0.0810744	  -0.2448558	   3.0602649
   0.9010360	   0.1162907	  -0.0086898	   0.0938524	  -0.0998987	  -0.2441007	   3.0602649
   0.9036200	   0.1132233	  -0.0155071	   0.0904962	  -0.1190887	  -0.2422786	   3.0602649
   0.9061036	   0.1096135	  -0.0222571	   0.0866935	  -0.1386018	  -0.2392789	   3.0602649
   0.9084746	   0.1054530	  -0.0289052	   0.0824591	  -0.1583796	  -0.2349789	   3.0602649
   0.9107212	   0.1007354	  -0.0354130	   0.0778128	  -0.1783429	  -0.2292446	   3.0602649
   0.9128320	   0.0954571	  -0.0417384	   0.0727804	  -0.1983865	  -0.2219334	   3.0602648
   0.9147968	   0.0896175	  -0.0478350	   0.0673937	  -0.2183723	  -0.2128977	   3.0602648
   0.9166061	   0.0832207	  -0.0536526	   0.0616902	  -0.2381233	  -0.2019919	   3.0602647
   0.9182516	   0.0762763	  -0.0591368	   0.0557128	  -0.2574175	  -0.1890820	   3.0602647
   0.9197264	   0.0688007	  -0.0642299	   0.0495082	  -0.2759839	  -0.1740589	   3.0602646
   0.9210246	   0.0608187	  -0.0688715	   0.0431251	  -0.2935021	  -0.1568549	   3.0602646
   0.9221421	   0.0523647	  -0.0730003	   0.0366114	  -0.3096071	  -0.1374627	   3.0602645
   0.9230757	   0.0434838	  -0.0765557	   0.0300111	  -0.3239020	  -0.1159551	   3.0602644
   0.9238236	   0.0342325	  -0.0794807	   0.0233614	  -0.3359788	  -0.0925019	   3.0602644
   0.9243847	   0.0246784	  -0.0817244	   0.0166895	  -0.3454474	  -0.0673800	   3.0602644
   0.9247589	   0.0148996	  -0.0832450	   0.0100124	  -0.3519705	  -0.0409718	   3.0602644
   0.9249459	   0.0049823	  -0.0840130	   0.0033368	  -0.3552986	  -0.0137505	   3.0602644
   0.9249459	  -0.0049818	  -0.0840130	  -0.0033374	  -0.3552986	   0.0137490	   3.0602645
   0.9247588	  -0.0148991	  -0.0832450	  -0.0100130	  -0.3519705	   0.0409702	   3.0602646
   0.9243847	  -0.0246779	  -0.0817244	  -0.0166902	  -0.3454474	   0.0673783	   3.0602646
   0.9238235	  -0.0342319	  -0.0794809	  -0.0233620	  -0.3359789	   0.0925002	   3.0602647
   0.9230756	  -0.0434833	  -0.0765559	  -0.0300117	  -0.3239023	   0.1159533	   3.0602647
   0.9221420	  -0.0523641	  -0.0730005	  -0.0366120	  -0.3096076	   0.1374609	   3.0602647
   0.9210245	  -0.0608181	  -0.0688718	  -0.0431257	  -0.2935028	   0.1568531	   3.0602647
   0.9197262	  -0.0688001	  -0.0642303	  -0.0495089	  -0.2759849	   0.1740572	   3.0602647
   0.9182515	  -0.0762758	  -0.0591373	  -0.0557135	  -0.2574187	   0.1890804	   3.0602647
   0.9166059	  -0.0832202	  -0.0536531	  -0.0616909	  -0.2381246	   0.2019905	   3.0602647
   0.9147966	  -0.0896171	  -0.0478355	  -0.0673944	  -0.2183736	   0.2128965	   3.0602647
   0.9128318	  -0.0954567	  -0.0417389	  -0.0727811	  -0.1983878	   0.2219325	   3.0602647
   0.9107209	  -0.1007351	  -0.0354136	  -0.0778136	  -0.1783442	   0.2292439	   3.0602647
   0.9084744	  -0.1054527	  -0.0289058	  -0.0824600	  -0.1583808	   0.2349783	   3.0602647
   0.9061034	  -0.1096132	  -0.0222577	  -0.0866945	  -0.1386030	   0.2392784	   3.0602647
   0.9036197	  -0.1132231	  -0.0155077	  -0.0904972	  -0.1190899	   0.2422782	   3.0602647
   0.9010357	  -0.1162906	  -0.0086904	  -0.0938535	  -0.0998998	   0.2441004	   3.0602647
   0.8983640	  -0.1188253	  -0.0018372	  -0.0967536	  -0.0810754	   0.2448557	   3.0602647
   0.8956175	  -0.1208381	   0.0050234	  -0.0991918	  -0.0626476	   0.2446427	   3.0602647
   0.8928091	  -0.1223403	   0.0118655	  -0.1011663	  -0.0446389	   0.2435486	   3.0602647
   0.8899520	  -0.1233439	   0.0186654	  -0.1026786	  -0.0270657	   0.2416499	   3.0602647
   0.8870589	  -0.1238614	   0.0254017	  -0.1037324	  -0.0099407	   0.2390136	   3.0602647
   0.8841426	  -0.1239053	   0.0320545	  -0.1043341	   0.0067263	   0.2356982	   3.0602647
   0.8812157	  -0.1234887	   0.0386054	  -0.1044920	   0.0229266	   0.2317549	   3.0602647
   0.8782904	  -0.1226248	   0.0450376	  -0.1042157	   0.0386524	   0.2272285	   3.0602647
   0.8753789	  -0.1213270	   0.0513352	  -0.1035165	   0.0538956	   0.2221582	   3.0602647
   0.8724927	  -0.1196089	   0.0574836	  -0.1024067	   0.0686481	   0.2165789	   3.0602647
   0.8696433	  -0.1174843	   0.0634688	  -0.1008994	   0.0829011	   0.2105215	   3.0602647
   0.8668415	  -0.1149675	   0.0692779	  -0.0990088	   0.0966451	   0.2040138	   3.0602647
   0.8640978	  -0.1120727	   0.0748987	  -0.0967496	   0.1098700	   0.1970810	   3.0602647
   0.8614225	  -0.1088148	   0.0803195	  -0.0941371	   0.1225648	   0.1897463	   3.0602647
   0.8588251	  -0.1052087	   0.0855294	  -0.0911871	   0.1347178	   0.1820312	   3.0602647
   0.8563150	  -0.1012698	   0.0905180	  -0.0879159	   0.1463168	   0.1739561	   3.0602647
   0.8539008	  -0.0970138	   0.0952755	  -0.0843400	   0.1573491	   0.1655403	   3.0602647
   0.8515909	  -0.0924567	   0.0997926	  -0.0804764	   0.1678014	   0.1568028	   3.0602647
   0.8493930	  -0.0876150	   0.1040606	  -0.0763422	   0.1776604	   0.1477621	   3.0602647
   0.8473147	  -0.0825055	   0.1080712	  -0.0719546	   0.1869126	   0.1384364	   3.0602647
   0.8453626	  -0.0771453	   0.1118167	  -0.0673314	   0.1955447	   0.1288441	   3.0602647
   0.8435432	  -0.0715522	   0.1152898	  -0.0624902	   0.2035433	   0.1190037	   3.0602648
   0.8418622	  -0.0657439	   0.1184840	  -0.0574488	   0.2108956	   0.1089338	   3.0602648
   0.8403252	  -0.0597388	   0.1213930	  -0.0522252	   0.2175894	   0.0986536	   3.0602648
   0.8389368	  -0.0535555	   0.1240112	  -0.0468374	   0.2236129	   0.0881825	   3.0602648
   0.8377016	  -0.0472129	   0.1263335	  -0.0413034	   0.2289553	   0.0775402	   3.0602648
   0.8366232	  -0.0407303	   0.1283555	  -0.0356416	   0.2336066	   0.0667471	   3.0602648
   0.8357051	  -0.0341271	   0.1300731	  -0.0298700	   0.2375581	   0.0558239	   3.0602648
   0.8349500	  -0.0274231	   0.1314831	  -0.0240069	   0.2408021	   0.0447915	   3.0602648
   0.8343603	  -0.0206381	   0.1325826	  -0.0180706	   0.2433320	   0.0336713	   3.0602648
   0.8339378	  -0.0137924	   0.1333696	  -0.0120794	   0.2451429	   0.0224850	   3.0602648
   0.8336837	  -0.0069060	   0.1338424	  -0.0060516	   0.2462310	   0.0112546	   3.0602648
   0.8335988	   0.0000007	   0.1340001	  -0.0000055	   0.2465941	   0.0000021	   3.0602648


   0.8338125	   0.0000000	   0.1350000	   0.0000000	   0.2473598	   0.0000000	   3.0589633
   0.8338976	   0.0069246	   0.1348420	   0.0060774	   0.2469970	  -0.0112841	   3.0589633
   0.8341528	   0.0138291	   0.1343681	   0.0121368	   0.2459091	  -0.0225463	   3.0589633
   0.8345771	   0.0206929	   0.1335794	   0.0181595	   0.2440985	  -0.0337644	   3.0589633
   0.8351695	   0.0274959	   0.1324774	   0.0241274	   0.2415688	  -0.0449166	   3.0589632
   0.8359280	   0.0342181	   0.1310642	   0.0300223	   0.2383250	  -0.0559815	   3.0589632
   0.8368503	   0.0408394	   0.1293426	   0.0358259	   0.2343734	  -0.0669376	   3.0589632
   0.8379338	   0.0473403	   0.1273158	   0.0415200	   0.2297217	  -0.0777641	   3.0589633
   0.8391750	   0.0537011	   0.1249879	   0.0470865	   0.2243787	  -0.0884403	   3.0589633
   0.8405700	   0.0599028	   0.1223633	   0.0525072	   0.2183543	  -0.0989461	   3.0589633
   0.8421147	   0.0659263	   0.1194471	   0.0577640	   0.2116591	  -0.1092617	   3.0589633
   0.8438041	   0.0717530	   0.1162448	   0.0628390	   0.2043048	  -0.1193678	   3.0589633
   0.8456328	   0.0773646	   0.1127626	   0.0677140	   0.1963035	  -0.1292455	   3.0589633
   0.8475951	   0.0827432	   0.1090073	   0.0723714	   0.1876680	  -0.1388762	   3.0589633
   0.8496846	   0.0878713	   0.1049858	   0.0767934	   0.1784113	  -0.1482413	   3.0589634
   0.8518945	   0.0927315	   0.1007060	   0.0809624	   0.1685466	  -0.1573228	   3.0589633
   0.8542173	   0.0973071	   0.0961760	   0.0848610	   0.1580874	  -0.1661024	   3.0589633
   0.8566454	   0.1015815	   0.0914045	   0.0884719	   0.1470467	  -0.1745618	   3.0589633
   0.8591703	   0.1055388	   0.0864009	   0.0917783	   0.1354374	  -0.1826821	   3.0589634
   0.8617834	   0.1091630	   0.0811747	   0.0947634	   0.1232722	  -0.1904440	   3.0589634
   0.8644755	   0.1124389	   0.0757364	   0.0974108	   0.1105630	  -0.1978274	   3.0589634
   0.8672367	   0.1153514	   0.0700969	   0.0997045	   0.0973211	  -0.2048108	   3.0589634
   0.8700571	   0.1178856	   0.0642676	   0.1016292	   0.0835571	  -0.2113711	   3.0589634
   0.8729260	   0.1200272	   0.0582609	   0.1031698	   0.0692810	  -0.2174832	   3.0589634
   0.8758326	   0.1217618	   0.0520895	   0.1043120	   0.0545016	  -0.2231193	   3.0589634
   0.8787654	   0.1230755	   0.0457673	   0.1050424	   0.0392274	  -0.2282487	   3.0589634
   0.8817127	   0.1239546	   0.0393089	   0.1053482	   0.0234659	  -0.2328365	   3.0589634
   0.8846625	   0.1243855	   0.0327301	   0.1052181	   0.0072245	  -0.2368434	   3.0589634
   0.8876025	   0.1243549	   0.0260477	   0.1046417	  -0.0094896	  -0.2402245	   3.0589634
   0.8905199	   0.1238496	   0.0192800	   0.1036104	  -0.0266687	  -0.2429285	   3.0589634
   0.8934020	   0.1228568	   0.0124466	   0.1021176	  -0.0443037	  -0.2448966	   3.0589634
   0.8962358	   0.1213637	   0.0055693	   0.1001585	  -0.0623831	  -0.2460613	   3.0589634
   0.8990082	   0.1193583	  -0.0013286	   0.0977314	  -0.0808915	  -0.2463454	   3.0589634
   0.9017060	   0.1168287	  -0.0082210	   0.0948374	  -0.0998077	  -0.2456608	   3.0589634
   0.9043163	   0.1137639	  -0.0150796	   0.0914814	  -0.1191021	  -0.2439076	   3.0589634
   0.9068262	   0.1101539	  -0.0218728	   0.0876725	  -0.1387334	  -0.2409733	   3.0589634
   0.9092233	   0.1059900	  -0.0285658	   0.0834246	  -0.1586447	  -0.2367328	   3.0589634
   0.9114954	   0.1012654	  -0.0351202	   0.0787570	  -0.1787579	  -0.2310495	   3.0589634
   0.9136313	   0.0959757	  -0.0414936	   0.0736949	  -0.1989686	  -0.2237769	   3.0589633
   0.9156201	   0.0901202	  -0.0476391	   0.0682696	  -0.2191390	  -0.2147632	   3.0589633
   0.9174524	   0.0837024	  -0.0535061	   0.0625182	  -0.2390915	  -0.2038576	   3.0589632
   0.9191195	   0.0767313	  -0.0590395	   0.0564836	  -0.2586022	  -0.1909204	   3.0589632
   0.9206142	   0.0692231	  -0.0641807	   0.0502125	  -0.2773966	  -0.1758366	   3.0589631
   0.9219305	   0.0612023	  -0.0688685	   0.0437542	  -0.2951488	  -0.1585327	   3.0589631
   0.9230639	   0.0527032	  -0.0730403	   0.0371573	  -0.3114861	  -0.1389965	   3.0589630
   0.9240111	   0.0437710	  -0.0766344	   0.0304671	  -0.3260016	  -0.1172981	   3.0589629
   0.9247700	   0.0344627	  -0.0795923	   0.0237217	  -0.3382759	  -0.0936074	   3.0589628
   0.9253396	   0.0248468	  -0.0818619	   0.0169499	  -0.3479066	  -0.0682052	   3.0589629
   0.9257194	   0.0150022	  -0.0834005	   0.0101697	  -0.3545453	  -0.0414821	   3.0589629
   0.9259093	   0.0050168	  -0.0841777	   0.0033894	  -0.3579335	  -0.0139233	   3.0589629
   0.9259093	  -0.0050162	  -0.0841778	  -0.0033901	  -0.3579336	   0.0139215	   3.0589630
   0.9257194	  -0.0150016	  -0.0834006	  -0.0101705	  -0.3545453	   0.0414802	   3.0589631
   0.9253396	  -0.0248461	  -0.0818620	  -0.0169506	  -0.3479066	   0.0682033	   3.0589631
   0.9247699	  -0.0344621	  -0.0795924	  -0.0237223	  -0.3382760	   0.0936054	   3.0589632
   0.9240110	  -0.0437704	  -0.0766346	  -0.0304677	  -0.3260020	   0.1172960	   3.0589632
   0.9230638	  -0.0527026	  -0.0730406	  -0.0371580	  -0.3114867	   0.1389944	   3.0589632
   0.9219304	  -0.0612017	  -0.0688689	  -0.0437548	  -0.2951497	   0.1585307	   3.0589632
   0.9206141	  -0.0692225	  -0.0641812	  -0.0502132	  -0.2773978	   0.1758348	   3.0589632
   0.9191194	  -0.0767308	  -0.0590400	  -0.0564843	  -0.2586035	   0.1909188	   3.0589632
   0.9174522	  -0.0837019	  -0.0535067	  -0.0625190	  -0.2390929	   0.2038561	   3.0589632
   0.9156199	  -0.0901197	  -0.0476397	  -0.0682704	  -0.2191405	   0.2147619	   3.0589632
   0.9136310	  -0.0959753	  -0.0414942	  -0.0736958	  -0.1989701	   0.2237759	   3.0589631
   0.9114952	  -0.1012649	  -0.0351209	  -0.0787579	  -0.1787594	   0.2310487	   3.0589632
   0.9092230	  -0.1059896	  -0.0285665	  -0.0834255	  -0.1586461	   0.2367322	   3.0589632
   0.9068259	  -0.1101536	  -0.0218735	  -0.0876735	  -0.1387348	   0.2409727	   3.0589632
   0.9043160	  -0.1137637	  -0.0150803	  -0.0914825	  -0.1191034	   0.2439072	   3.0589632
   0.9017056	  -0.1168285	  -0.0082217	  -0.0948386	  -0.0998089	   0.2456606	   3.0589632
   0.8990078	  -0.1193581	  -0.0013293	  -0.0977327	  -0.0808926	   0.2463452	   3.0589632
   0.8962354	  -0.1213636	   0.0055686	  -0.1001599	  -0.0623841	   0.2460612	   3.0589632
   0.8934015	  -0.1228567	   0.0124459	  -0.1021191	  -0.0443046	   0.2448966	   3.0589632
   0.8905194	  -0.1238495	   0.0192793	  -0.1036120	  -0.0266696	   0.2429286	   3.0589632
   0.8876019	  -0.1243548	   0.0260470	  -0.1046434	  -0.0094904	   0.2402246	   3.0589632
   0.8846619	  -0.1243855	   0.0327294	  -0.1052198	   0.0072239	   0.2368435	   3.0589632
   0.8817120	  -0.1239546	   0.0393083	  -0.1053501	   0.0234654	   0.2328367	   3.0589632
   0.8787647	  -0.1230755	   0.0457667	  -0.1050444	   0.0392270	   0.2282489	   3.0589632
   0.8758318	  -0.1217618	   0.0520889	  -0.1043141	   0.0545013	   0.2231196	   3.0589632
   0.8729252	  -0.1200272	   0.0582603	  -0.1031720	   0.0692808	   0.2174835	   3.0589632
   0.8700562	  -0.1178856	   0.0642670	  -0.1016315	   0.0835570	   0.2113714	   3.0589632
   0.8672358	  -0.1153514	   0.0700963	  -0.0997069	   0.0973211	   0.2048112	   3.0589632
   0.8644745	  -0.1124389	   0.0757359	  -0.0974132	   0.1105631	   0.1978279	   3.0589632
   0.8617824	  -0.1091630	   0.0811742	  -0.0947659	   0.1232724	   0.1904445	   3.0589632
   0.8591692	  -0.1055388	   0.0864003	  -0.0917810	   0.1354378	   0.1826826	   3.0589632
   0.8566441	  -0.1015815	   0.0914040	  -0.0884747	   0.1470471	   0.1745624	   3.0589632
   0.8542160	  -0.0973070	   0.0961755	  -0.0848639	   0.1580880	   0.1661031	   3.0589632
   0.8518931	  -0.0927314	   0.1007055	  -0.0809655	   0.1685474	   0.1573236	   3.0589632
   0.8496831	  -0.0878712	   0.1049853	  -0.0767966	   0.1784122	   0.1482421	   3.0589632
   0.8475936	  -0.0827431	   0.1090068	  -0.0723747	   0.1876690	   0.1388770	   3.0589632
   0.8456312	  -0.0773645	   0.1127622	  -0.0677175	   0.1963047	   0.1292465	   3.0589632
   0.8438023	  -0.0717528	   0.1162444	  -0.0628425	   0.2043061	   0.1193689	   3.0589632
   0.8421128	  -0.0659260	   0.1194467	  -0.0577678	   0.2116605	   0.1092628	   3.0589633
   0.8405681	  -0.0599025	   0.1223630	  -0.0525111	   0.2183558	   0.0989473	   3.0589633
   0.8391729	  -0.0537008	   0.1249876	  -0.0470906	   0.2243804	   0.0884415	   3.0589633
   0.8379316	  -0.0473399	   0.1273155	  -0.0415243	   0.2297236	   0.0777654	   3.0589633
   0.8368480	  -0.0408390	   0.1293423	  -0.0358303	   0.2343754	   0.0669391	   3.0589633
   0.8359255	  -0.0342176	   0.1310640	  -0.0300269	   0.2383272	   0.0559831	   3.0589633
   0.8351669	  -0.0274954	   0.1324773	  -0.0241322	   0.2415712	   0.0449183	   3.0589633
   0.8345744	  -0.0206924	   0.1335793	  -0.0181646	   0.2441012	   0.0337662	   3.0589633
   0.8341499	  -0.0138285	   0.1343681	  -0.0121421	   0.2459121	   0.0225482	   3.0589633
   0.8338946	  -0.0069240	   0.1348420	  -0.0060831	   0.2470002	   0.0112862	   3.0589633
   0.8338093	   0.0000008	   0.1350001	  -0.0000058	   0.2473633	   0.0000022	   3.0589633


   0.8340269	   0.0000000	   0.1360000	   0.0000000	   0.2481186	   0.0000000	   3.0576609
   0.8341125	   0.0069421	   0.1358416	   0.0061086	   0.2477558	  -0.0113146	   3.0576609
   0.8343688	   0.0138642	   0.1353668	   0.0121991	   0.2466681	  -0.0226075	   3.0576608
   0.8347951	   0.0207456	   0.1345763	   0.0182531	   0.2448576	  -0.0338564	   3.0576608
   0.8353901	   0.0275662	   0.1334719	   0.0242524	   0.2423281	  -0.0450398	   3.0576608
   0.8361522	   0.0343060	   0.1320556	   0.0301789	   0.2390844	  -0.0561361	   3.0576608
   0.8370789	   0.0409450	   0.1303301	   0.0360144	   0.2351329	  -0.0671241	   3.0576608
   0.8381675	   0.0474636	   0.1282987	   0.0417406	   0.2304811	  -0.0779830	   3.0576608
   0.8394146	   0.0538423	   0.1259655	   0.0473396	   0.2251378	  -0.0886923	   3.0576608
   0.8408165	   0.0600619	   0.1233347	   0.0527930	   0.2191127	  -0.0992319	   3.0576609
   0.8423688	   0.0661034	   0.1204116	   0.0580830	   0.2124166	  -0.1095821	   3.0576609
   0.8440667	   0.0719481	   0.1172016	   0.0631914	   0.2050607	  -0.1197238	   3.0576609
   0.8459048	   0.0775779	   0.1137108	   0.0681003	   0.1970572	  -0.1296380	   3.0576609
   0.8478773	   0.0829747	   0.1099459	   0.0727919	   0.1884188	  -0.1393062	   3.0576609
   0.8499779	   0.0881210	   0.1059141	   0.0772484	   0.1791582	  -0.1487102	   3.0576609
   0.8521998	   0.0929994	   0.1016229	   0.0814522	   0.1692886	  -0.1578319	   3.0576609
   0.8545356	   0.0975932	   0.0970805	   0.0853858	   0.1588231	  -0.1666531	   3.0576609
   0.8569776	   0.1018859	   0.0922956	   0.0890320	   0.1477746	  -0.1751555	   3.0576609
   0.8595173	   0.1058612	   0.0872773	   0.0923736	   0.1361560	  -0.1833205	   3.0576609
   0.8621462	   0.1095035	   0.0820355	   0.0953940	   0.1239794	  -0.1911290	   3.0576609
   0.8648549	   0.1127973	   0.0765802	   0.0980766	   0.1112565	  -0.1985608	   3.0576609
   0.8676338	   0.1157274	   0.0709225	   0.1004052	   0.0979986	  -0.2055945	   3.0576609
   0.8704728	   0.1182789	   0.0650737	   0.1023643	   0.0842157	  -0.2122073	   3.0576609
   0.8733612	   0.1204375	   0.0590460	   0.1039386	   0.0699173	  -0.2183741	   3.0576609
   0.8762882	   0.1221886	   0.0528522	   0.1051137	   0.0551122	  -0.2240672	   3.0576609
   0.8792423	   0.1235183	   0.0465060	   0.1058756	   0.0398080	  -0.2292559	   3.0576609
   0.8822118	   0.1244127	   0.0400221	   0.1062116	   0.0240118	  -0.2339055	   3.0576609
   0.8851846	   0.1248581	   0.0334160	   0.1061097	   0.0077304	  -0.2379765	   3.0576610
   0.8881483	   0.1248411	   0.0267045	   0.1055593	  -0.0090299	  -0.2414240	   3.0576610
   0.8910902	   0.1243482	   0.0199059	   0.1045513	  -0.0262619	  -0.2441966	   3.0576610
   0.8939974	   0.1233664	   0.0130397	   0.1030785	  -0.0439578	  -0.2462351	   3.0576610
   0.8968568	   0.1218829	   0.0061276	   0.1011357	  -0.0621068	  -0.2474716	   3.0576610
   0.8996552	   0.1198852	  -0.0008071	   0.0987204	  -0.0806949	  -0.2478283	   3.0576610
   0.9023794	   0.1173612	  -0.0077384	   0.0958331	  -0.0997021	  -0.2472161	   3.0576610
   0.9050162	   0.1142996	  -0.0146378	   0.0924781	  -0.1191003	  -0.2455337	   3.0576610
   0.9075526	   0.1106900	  -0.0214738	   0.0886637	  -0.1388495	  -0.2426670	   3.0576610
   0.9099759	   0.1065232	  -0.0282116	   0.0844031	  -0.1588942	  -0.2384887	   3.0576610
   0.9122740	   0.1017921	  -0.0348124	   0.0797149	  -0.1791575	  -0.2328591	   3.0576609
   0.9144351	   0.0964918	  -0.0412335	   0.0746235	  -0.1995361	  -0.2256281	   3.0576609
   0.9164484	   0.0906210	  -0.0474280	   0.0691598	  -0.2198925	  -0.2166394	   3.0576608
   0.9183040	   0.0841827	  -0.0533445	   0.0633606	  -0.2400485	  -0.2057370	   3.0576608
   0.9199930	   0.0771856	  -0.0589273	   0.0572684	  -0.2597785	  -0.1927754	   3.0576608
   0.9215079	   0.0696453	  -0.0641169	   0.0509303	  -0.2788044	  -0.1776331	   3.0576607
   0.9228426	   0.0615860	  -0.0688512	   0.0443959	  -0.2967949	  -0.1602307	   3.0576606
   0.9239921	   0.0530420	  -0.0730664	   0.0377147	  -0.3133692	  -0.1405510	   3.0576605
   0.9249531	   0.0440587	  -0.0766995	   0.0309329	  -0.3281104	  -0.1186609	   3.0576604
   0.9257234	   0.0346935	  -0.0796907	   0.0240900	  -0.3405870	  -0.0947304	   3.0576604
   0.9263016	   0.0250156	  -0.0819866	   0.0172161	  -0.3503842	  -0.0690442	   3.0576604
   0.9266871	   0.0151052	  -0.0835435	   0.0103307	  -0.3571417	  -0.0420012	   3.0576604
   0.9268799	   0.0050514	  -0.0843301	   0.0034433	  -0.3605919	  -0.0140991	   3.0576605
   0.9268799	  -0.0050508	  -0.0843301	  -0.0034440	  -0.3605919	   0.0140973	   3.0576605
   0.9266871	  -0.0151045	  -0.0835436	  -0.0103314	  -0.3571417	   0.0419993	   3.0576606
   0.9263015	  -0.0250149	  -0.0819868	  -0.0172168	  -0.3503843	   0.0690423	   3.0576607
   0.9257233	  -0.0346928	  -0.0796909	  -0.0240906	  -0.3405872	   0.0947284	   3.0576608
   0.9249531	  -0.0440581	  -0.0766997	  -0.0309335	  -0.3281108	   0.1186588	   3.0576608
   0.9239920	  -0.0530414	  -0.0730667	  -0.0377153	  -0.3133698	   0.1405489	   3.0576608
   0.9228425	  -0.0615854	  -0.0688515	  -0.0443965	  -0.2967958	   0.1602286	   3.0576608
   0.9215078	  -0.0696446	  -0.0641173	  -0.0509309	  -0.2788056	   0.1776312	   3.0576608
   0.9199929	  -0.0771850	  -0.0589278	  -0.0572690	  -0.2597798	   0.1927737	   3.0576608
   0.9183038	  -0.0841822	  -0.0533450	  -0.0633612	  -0.2400499	   0.2057355	   3.0576607
   0.9164482	  -0.0906205	  -0.0474286	  -0.0691605	  -0.2198940	   0.2166382	   3.0576607
   0.9144349	  -0.0964913	  -0.0412341	  -0.0746243	  -0.1995376	   0.2256271	   3.0576607
