                   x                    y                    z                   vx                   vy                   vz                    m                    t                   Fx                   Fy                   Fz                F_mod               dist_r               dist_v 
  0.8536290549186842 0.031331158754953285 -0.001149157694163294 0.011745694568925744  -0.1108327653231849 0.0007253943440511056   0.9997724078560964   1.3165976831999988                 -0.0                 -0.0                 -0.0                  0.0   19850.229670019027    140.0606640104903 
  0.8539289463619755  0.02822346585411625 -0.0011265992688609778 0.010134147061246528 -0.11568990387122187 0.0009193278502343182   0.9997724078560964   1.3440268015999988                 -0.0                 -0.0                 -0.0                  0.0   21342.303145432397   149.95490245377815 
  0.8541857403102855  0.02498891302933193 -0.00109873766009713 0.008603841585387626 -0.12007695427894742 0.0011118729442677053   0.9997724078560964   1.3714559199999987                 -0.0                 -0.0                 -0.0                  0.0   22939.696478636382    160.4322502798238 
  0.8544016977621903  0.02164086724544959 -0.0010656280790496738  0.00715650771197624 -0.12395971340551531 0.0013017692895572097   0.9997724078560964   1.3988850383999987                 -0.0                 -0.0                 -0.0                  0.0   24648.289735766142   171.50520548978642 
  0.8545790732798765 0.018193607155868895 -0.0010273611604016918 0.0057899309892632325  -0.1273060485936426 0.001487697636031631   0.9997724078560964   1.4263141567999986        -0.0033035295        0.00018814737       -0.00095325225          0.003443457    26474.08821391542    183.1847125174016 
  0.8547187638989464 0.014662348184158555 -0.0009844228183213562 0.004407347986794911  -0.1300790987892272 0.0016421696076145981   0.9997691186025789   1.4537432751999986         0.0058396654          0.012146735         0.0022180635          0.013658867   38909.854975629416   256.06877715401123 
  0.8548249658204606 0.011067582031386428 -0.0009361418917660319 0.0033491706444188935 -0.13193532134921748 0.0018770126476469046   0.9997560714016126   1.4811723935999985                 -0.0                 -0.0                 -0.0                  0.0   10564.617617936092    92.20858140503906 
  0.8549008531025465 0.007425573566272778 -0.0008823624892327689 0.0021915646488440198 -0.13351950033963636 0.0020428467986566556   0.9997560714016126   1.5086015119999985                 -0.0                 -0.0                 -0.0                  0.0    11549.64451513328   101.51654963238859 
  0.8549455221952434 0.0037486507634691916 -0.0008241617703616292 0.0010700972256391334 -0.13447901857251832 0.002199184539640868   0.9997560714016126   1.5360306303999984                 -0.0                 -0.0                 -0.0                  0.0    12631.65734293242   111.77625318779197 
  0.8549597270033326 5.4091839273531566e-05 -0.0007618170067618343 -3.27825151874575e-05 -0.13480437063595052 0.0023448181046546654   0.9997560714016126   1.5634597487999984                 -0.0                 -0.0                 -0.0                  0.0   13819.854090826939   123.07313404870567 
  0.8549437241916347 -0.003640649369474392 -0.0006956370895689659 -0.0011356204008864958 -0.13449229767484228 0.0024786543803832954   0.9997560714016126   1.5908888671999983         -0.000655326        -9.267214e-06       -0.00032951427         0.0007335651   15123.822450997453   135.49587551717258 
   0.854897012451757 -0.007318116008254491 -0.0006260829567271349 -0.002274986831599021 -0.13354567522482463 0.0025907075210969597   0.9997553706867777   1.6183179855999983                 -0.0                  0.0                 -0.0                  0.0   12955.998793437479   113.78569404609999 
   0.854818837066559 -0.010961006019577956 -0.0005535149728351377 -0.0034326097981871107 -0.13197336810529361 0.002698295788521577   0.9997553706867777   1.6457471039999982       -0.00052290625        7.5631564e-05        -0.0004229743         0.0006768001   14155.621922725726   124.69545112616389 
  0.8547080332541456 -0.014552334422848747 -0.0004783474190114487 -0.004656503069880196  -0.1297889303912463 0.002780172256867743   0.9997547241948571   1.6731762223999982                 -0.0                  0.0                 -0.0                  0.0    12989.34031886911   112.87829931354716 
  0.8545629906157304 -0.01807563578869669 -0.00040097315489377765 -0.005931083824960788 -0.12701713939266665 0.0028591450781308733   0.9997547241948571   1.7006053407999981        -0.0016311229         0.0004972121        -0.0018034749         0.0024819958   14173.596326523639   123.26973892593352 
  0.8543813682010862 -0.021514916571656596 -0.000322313082765425 -0.007324951887371133 -0.12366670294161351 0.002873918210738844   0.9997523533468229    1.728034459199998                 -0.0                  0.0                 -0.0                  0.0     9071.73289091575    76.07856995488127 
  0.8541610305363628 -0.024855059827600747 -0.00024277039701016265 -0.008754847321279836 -0.11979403667404885 0.002923518846464361   0.9997523533468229    1.755463577599998                 -0.0                  0.0                 -0.0                  0.0    9869.338131889166    82.55042316038853 
  0.8539003296422856 -0.028082009699633946 -0.0001620670726821229 -0.01026807112852903 -0.11541870666678376 0.002958568914003392   0.9997523533468229    1.782892695999998       -0.00079151464         0.0003284518        -0.0008875775         0.0012337625   10733.113583517501    89.50521821979106 
   0.853596699822458 -0.031182312455754115 -8.093359453024192e-05 -0.011884331173536196 -0.11056514468212109 0.002954937242493764   0.9997511748342219    1.810321814399998        -0.0003487797        0.00013535492       -0.00038382906        0.00053599715     9030.86900917669    74.10919921488805 
  0.8532478487569856 -0.03414352197487868 9.778643591831264e-08 -0.01356423379570941 -0.10528276607680401 0.0029511999973469635   0.9997506628398543    1.837750932799998       -0.00052675867        0.00022223807        -0.0005860606         0.0008187377    8629.542959141354    70.13586037061444 
  0.8528519094820639 -0.03695426774129688 8.076496831746254e-05 -0.01531601185973843 -0.09960000282403994 0.0029284681762394775   0.9997498807664994   1.8651800511999979       -0.00041694817        0.00017603966          -0.00046294         0.0006474173    7670.154891408799    61.59893433862932 
   0.852407176251429 -0.03960410879538581 0.0001606768775740193 -0.01711986235152122 -0.09355634476212565 0.002896227398194985   0.9997492623415422   1.8926091695999978       -0.00040248892        0.00017492047       -0.00044880048         0.0006277072    6989.481536436948    55.54570265250696 
  0.8519123764991687 -0.04208361766713858 0.00023953994542717105 -0.01896404147283682 -0.08718603488900313 0.0028520962721150385   0.9997486627440619   1.9200382879999978       -0.00037164008        0.00016536191       -0.00041620224         0.0005819667    6318.725037551597    49.70640032528227 
  0.8513666309587348 -0.044384314112429255 0.0003170437221736286 -0.02083171786414503 -0.08052387892127529 0.0027972234920462078   0.9997481068387719   1.9474674063999977       -0.00034539917        0.00015768592       -0.00038897918         0.0005435718    5702.528557381418     44.4276799684906 
  0.8507695353625018 -0.046498654554921776 0.00039290059478479147 -0.022705171595853325 -0.07360333385810865 0.002732123028466759    0.999747587609031   1.9748965247999977       -0.00032143368        0.00015083805       -0.00036441957        0.00050879596    5128.277122486427    39.58944055176031 
  0.8501211867769978 -0.04841999713882341 0.00046683818281038864 -0.02456564880508719 -0.06645667892759358 0.0026573897583811353   0.9997471015977841   2.0023256431999976         -0.000299616        0.00014483686       -0.00034235918         0.0004774487   4590.0686873079085    35.12950165875201 
  0.8494222046662734 -0.050142568304954706 0.0005386004579381943 -0.026393885875397406 -0.059114946120957614 0.0025736196685340524   0.9997466455300364    2.029754761599998        -0.0002796848        0.00013962138       -0.00032249937        0.00044913645    4082.662406423917    30.99356943462754 
    0.84867373913369 -0.05166142882713069 0.000607947715813239  -0.0281705191970463 -0.05160794797813299 0.002481405959083169   0.9997462165066395    2.057183879999998       -0.00026141107        0.00013513993       -0.00030459047        0.00042352558   3601.8320155021606   27.137448409690784 
  0.8478774686027593 -0.05297244130363986 0.0006746564019158113 -0.02987644497840294 -0.043964353108028605 0.0023813322563984935   0.9997458119472129    2.084612998399998        -0.0002445473        0.00013132182       -0.00028836785        0.00040025593   3144.1315118859106   23.524504130254954 
  0.8470355884096296 -0.05407224023705954 0.0007385188017233991 -0.03149312227058168 -0.03621179697426969 0.0022739694576005796   0.9997454296153904   2.1120421167999983       -0.00022891098        0.00012812411       -0.00027364516        0.00037907477    2706.932380603788   20.125592547132346 
  0.8461507917893806 -0.054958205451208615 0.0007993426316626204 -0.03300282511519015 -0.02837701235310973 0.002159871604089852   0.9997450675161891   2.1394712351999985       -0.00021433632        0.00012550394       -0.00026025547        0.00035975577   2288.1457047159042   16.916558812384633 
  0.8452262446459786 -0.05562843925272049 0.0008569505575685582 -0.03438884451487375 -0.020485970245337732 0.002039574676236357    0.999744723870864   2.1669003535999987       -0.00020074083        0.00012346206       -0.00024813286         0.0003422129    1886.273856155043    13.87856300989229 
  0.8442655553648264 -0.05608174746900241 0.0009111796642589695 -0.03563564890812805 -0.01256402027116969 0.0019135941921523997   0.9997443969827944    2.194329471999999       -0.00018814117         0.0001220574       -0.00023733542        0.00032653208   1500.0499353537946   10.995144998751217 
  0.8432727407431764 -0.05631762425828059 0.0009618808620954258 -0.036729007785939655 -0.004636024306635138 0.0017824229778577957   0.9997440850733348    2.221758590399999       -0.00017660648       0.000121389596       -0.00022799608         0.0003129017    1128.212343324109    8.250707391707484 
  0.8422521889888214 -0.056336240443192326 0.0010089182596139579 -0.037656082846635026 0.003273520962955206 0.001646530891441934   0.9997437861838497    2.249187708799999       -0.00016632458        0.00012166201       -0.00022042054        0.00030174613    769.3022850630742    5.629427404336806 
  0.8412086205547735 -0.05613843497892533 0.0010521684979172892 -0.03840549553923317 0.011140378584047256 0.001506362284493513   0.9997434979503959   2.2766168271999994       -0.00015765277        0.00012325728       -0.00021518624         0.0002938569    421.4799634200783    3.116304400962595 
   0.840147047391389 -0.05572570904253143 0.0010915199824533402 -0.03896737571473209 0.018940486041123635 0.0013623310384801653   0.9997432172528723   2.3040459455999995       -0.00015276638        0.00012828666       -0.00021559166        0.00029372572    83.28193535077558   0.7497623952984405 
  0.8390727304801571  -0.0551002215983213 0.0011268710600178186 -0.03933343858919256  0.02664993354122981 0.0012147486234207444   0.9997429366806557   2.3314750639999997       -0.00023944388        0.00023217067         -0.000360603        0.00049119355   258.45823455070104    1.821749666804584 
  0.8379911045584265 -0.05426475022557226 0.001158076216674648 -0.03949927799635494  0.03424753835191012 0.0010601070554938272   0.9997424674835425         2.3589041824       -0.00037846636        0.00044433543        -0.0006262785         0.0008560932    754.6098914568761     5.32841708219866 
  0.8369077207220904 -0.053222648362304156 0.0011849027847694866  -0.0394608146614759  0.04171247870287056  0.00089556192996727   0.9997416497275645         2.3863333008        -0.0005210418        0.00075206574       -0.00096559036         0.0013302076   1401.8841673716738    9.904928746146245 
  0.8358282410447403 -0.05197784497956245 0.001207058016486432 -0.039214038844915144 0.049023597296863605 0.0007195786849874897   0.9997403790888261   2.4137624192000002       -0.00063341093         0.0011066666        -0.0013174515         0.0018334663   2029.4141703703922   14.328549150490474 
  0.8347584305540231 -0.05053486824593243 0.0012242304255373892 -0.03875546441375731  0.05615835521599301 0.0005323264440625595   0.9997386277280768   2.4411915376000004        -0.0006987436         0.0014147288        -0.0016006357         0.0022476066   2435.7378835766103    17.18976390191488 
  0.8337041352943803 -0.04889890045479331 0.0012361441388754632 -0.03808269215152232  0.06309159963493284 0.0003362325712664793   0.9997364807729242   2.4686206560000006       -0.00072597945         0.0016256337        -0.0017847327          0.002520913   2544.7937961796815   17.966234036305984 
  0.8326712412997305 -0.04707583297496828 0.0012426016666174308 -0.03719521674053387  0.06979679641821082 0.0001345838884818132   0.9997340727504082   2.4960497744000008        -0.0007305858         0.0017512423        -0.0018899459         0.0026781524   2411.6176880386497   17.046346647812232 
  0.8316656196921848 -0.045072279203507364 0.001243488329737647 -0.03609462618032047  0.07624785360300064 -6.986949207000141e-05   0.9997315145299732    2.523478892800001        -0.0007231395         0.0018213918        -0.0019456705         0.0027615272    2119.394095222176    15.00795880538491 
