         # x	           y	           z	          vx	          vy	          vz	           C
   0.8126313	  -0.0108546	   0.0000000	  -0.0109046	   0.2455388	   0.0000000	   3.1337172
   0.8124977	  -0.0072420	   0.0000000	  -0.0072896	   0.2462059	   0.0000000	   3.1337172
   0.8124172	  -0.0036216	   0.0000000	  -0.0036607	   0.2466071	   0.0000000	   3.1337172
   0.8123901	   0.0000028	   0.0000000	  -0.0000250	   0.2467413	   0.0000000	   3.1337172


   0.8114000	   0.0000000	   0.0000000	   0.0000000	   0.2575293	   0.0000000	   3.1287730
   0.8114285	   0.0038164	   0.0000000	   0.0038558	   0.2573878	   0.0000000	   3.1287730
   0.8115143	   0.0076287	   0.0000000	   0.0077041	   0.2569638	   0.0000000	   3.1287730
   0.8116569	   0.0114325	   0.0000000	   0.0115374	   0.2562581	   0.0000000	   3.1287730
   0.8118562	   0.0152239	   0.0000000	   0.0153482	   0.2552725	   0.0000000	   3.1287730
   0.8121117	   0.0189985	   0.0000000	   0.0191293	   0.2540092	   0.0000000	   3.1287730
   0.8124231	   0.0227524	   0.0000000	   0.0228736	   0.2524709	   0.0000000	   3.1287730
   0.8127896	   0.0264815	   0.0000000	   0.0265738	   0.2506611	   0.0000000	   3.1287730
   0.8132105	   0.0301818	   0.0000000	   0.0302234	   0.2485839	   0.0000000	   3.1287730
   0.8136852	   0.0338493	   0.0000000	   0.0338155	   0.2462438	   0.0000000	   3.1287730
   0.8142127	   0.0374802	   0.0000000	   0.0373438	   0.2436457	   0.0000000	   3.1287730
   0.8147919	   0.0410707	   0.0000000	   0.0408022	   0.2407952	   0.0000000	   3.1287730
   0.8154219	   0.0446172	   0.0000000	   0.0441848	   0.2376981	   0.0000000	   3.1287730
   0.8161014	   0.0481159	   0.0000000	   0.0474860	   0.2343606	   0.0000000	   3.1287730
   0.8168291	   0.0515634	   0.0000000	   0.0507005	   0.2307895	   0.0000000	   3.1287730
   0.8176039	   0.0549564	   0.0000000	   0.0538232	   0.2269915	   0.0000000	   3.1287730
   0.8184242	   0.0582913	   0.0000000	   0.0568495	   0.2229739	   0.0000000	   3.1287730
   0.8192886	   0.0615652	   0.0000000	   0.0597749	   0.2187439	   0.0000000	   3.1287730
   0.8201957	   0.0647748	   0.0000000	   0.0625953	   0.2143091	   0.0000000	   3.1287730
   0.8211437	   0.0679173	   0.0000000	   0.0653068	   0.2096771	   0.0000000	   3.1287730
   0.8221311	   0.0709896	   0.0000000	   0.0679060	   0.2048558	   0.0000000	   3.1287730
   0.8231561	   0.0739892	   0.0000000	   0.0703893	   0.1998528	   0.0000000	   3.1287730
   0.8242171	   0.0769132	   0.0000000	   0.0727540	   0.1946761	   0.0000000	   3.1287730
   0.8253123	   0.0797594	   0.0000000	   0.0749972	   0.1893335	   0.0000000	   3.1287730
   0.8264397	   0.0825251	   0.0000000	   0.0771164	   0.1838328	   0.0000000	   3.1287730
   0.8275977	   0.0852082	   0.0000000	   0.0791093	   0.1781817	   0.0000000	   3.1287730
   0.8287842	   0.0878065	   0.0000000	   0.0809740	   0.1723880	   0.0000000	   3.1287730
   0.8299975	   0.0903178	   0.0000000	   0.0827084	   0.1664592	   0.0000000	   3.1287730
   0.8312354	   0.0927404	   0.0000000	   0.0843111	   0.1604028	   0.0000000	   3.1287730
   0.8324962	   0.0950723	   0.0000000	   0.0857806	   0.1542261	   0.0000000	   3.1287730
   0.8337777	   0.0973117	   0.0000000	   0.0871156	   0.1479363	   0.0000000	   3.1287730
   0.8350779	   0.0994572	   0.0000000	   0.0883150	   0.1415403	   0.0000000	   3.1287730
   0.8363950	   0.1015071	   0.0000000	   0.0893779	   0.1350452	   0.0000000	   3.1287730
   0.8377268	   0.1034601	   0.0000000	   0.0903036	   0.1284574	   0.0000000	   3.1287730
   0.8390713	   0.1053147	   0.0000000	   0.0910914	   0.1217835	   0.0000000	   3.1287730
   0.8404264	   0.1070698	   0.0000000	   0.0917410	   0.1150298	   0.0000000	   3.1287730
   0.8417902	   0.1087243	   0.0000000	   0.0922518	   0.1082023	   0.0000000	   3.1287730
   0.8431605	   0.1102771	   0.0000000	   0.0926239	   0.1013070	   0.0000000	   3.1287730
   0.8445353	   0.1117272	   0.0000000	   0.0928570	   0.0943495	   0.0000000	   3.1287730
   0.8459125	   0.1130737	   0.0000000	   0.0929512	   0.0873352	   0.0000000	   3.1287730
   0.8472901	   0.1143159	   0.0000000	   0.0929069	   0.0802694	   0.0000000	   3.1287730
   0.8486660	   0.1154530	   0.0000000	   0.0927242	   0.0731572	   0.0000000	   3.1287730
   0.8500381	   0.1164844	   0.0000000	   0.0924036	   0.0660033	   0.0000000	   3.1287730
   0.8514045	   0.1174095	   0.0000000	   0.0919458	   0.0588124	   0.0000000	   3.1287730
   0.8527631	   0.1182277	   0.0000000	   0.0913514	   0.0515889	   0.0000000	   3.1287730
   0.8541119	   0.1189386	   0.0000000	   0.0906213	   0.0443369	   0.0000000	   3.1287730
   0.8554488	   0.1195419	   0.0000000	   0.0897565	   0.0370604	   0.0000000	   3.1287730
   0.8567720	   0.1200371	   0.0000000	   0.0887582	   0.0297632	   0.0000000	   3.1287730
   0.8580794	   0.1204241	   0.0000000	   0.0876277	   0.0224488	   0.0000000	   3.1287730
   0.8593690	   0.1207026	   0.0000000	   0.0863665	   0.0151206	   0.0000000	   3.1287730
   0.8606390	   0.1208723	   0.0000000	   0.0849763	   0.0077816	   0.0000000	   3.1287730
   0.8618875	   0.1209332	   0.0000000	   0.0834589	   0.0004349	   0.0000000	   3.1287730
   0.8631124	   0.1208852	   0.0000000	   0.0818165	  -0.0069170	   0.0000000	   3.1287730
   0.8643122	   0.1207281	   0.0000000	   0.0800513	  -0.0142714	   0.0000000	   3.1287730
   0.8654850	   0.1204621	   0.0000000	   0.0781658	  -0.0216261	   0.0000000	   3.1287730
   0.8666288	   0.1200871	   0.0000000	   0.0761630	  -0.0289788	   0.0000000	   3.1287730
   0.8677422	   0.1196031	   0.0000000	   0.0740458	  -0.0363278	   0.0000000	   3.1287730
   0.8688233	   0.1190102	   0.0000000	   0.0718178	  -0.0436713	   0.0000000	   3.1287730
   0.8698706	   0.1183085	   0.0000000	   0.0694825	  -0.0510076	   0.0000000	   3.1287730
   0.8708826	   0.1174981	   0.0000000	   0.0670441	  -0.0583354	   0.0000000	   3.1287730
   0.8718576	   0.1165792	   0.0000000	   0.0645071	  -0.0656534	   0.0000000	   3.1287730
   0.8727943	   0.1155519	   0.0000000	   0.0618763	  -0.0729606	   0.0000000	   3.1287730
   0.8736914	   0.1144164	   0.0000000	   0.0591572	  -0.0802560	   0.0000000	   3.1287730
   0.8745476	   0.1131729	   0.0000000	   0.0563556	  -0.0875386	   0.0000000	   3.1287730
   0.8753617	   0.1118215	   0.0000000	   0.0534778	  -0.0948078	   0.0000000	   3.1287730
   0.8761325	   0.1103624	   0.0000000	   0.0505308	  -0.1020629	   0.0000000	   3.1287730
   0.8768593	   0.1087960	   0.0000000	   0.0475223	  -0.1093031	   0.0000000	   3.1287730
   0.8775411	   0.1071223	   0.0000000	   0.0444605	  -0.1165278	   0.0000000	   3.1287730
   0.8781771	   0.1053417	   0.0000000	   0.0413543	  -0.1237361	   0.0000000	   3.1287730
   0.8787668	   0.1034543	   0.0000000	   0.0382136	  -0.1309272	   0.0000000	   3.1287730
   0.8793098	   0.1014605	   0.0000000	   0.0350489	  -0.1381001	   0.0000000	   3.1287730
   0.8798057	   0.0993606	   0.0000000	   0.0318716	  -0.1452532	   0.0000000	   3.1287730
   0.8802546	   0.0971547	   0.0000000	   0.0286942	  -0.1523850	   0.0000000	   3.1287730
   0.8806564	   0.0948433	   0.0000000	   0.0255299	  -0.1594931	   0.0000000	   3.1287730
   0.8810115	   0.0924268	   0.0000000	   0.0223930	  -0.1665748	   0.0000000	   3.1287730
   0.8813205	   0.0899055	   0.0000000	   0.0192987	  -0.1736264	   0.0000000	   3.1287730
   0.8815839	   0.0872799	   0.0000000	   0.0162634	  -0.1806435	   0.0000000	   3.1287730
   0.8818030	   0.0845507	   0.0000000	   0.0133042	  -0.1876204	   0.0000000	   3.1287730
   0.8819788	   0.0817183	   0.0000000	   0.0104393	  -0.1945503	   0.0000000	   3.1287730
   0.8821130	   0.0787836	   0.0000000	   0.0076878	  -0.2014247	   0.0000000	   3.1287730
   0.8822073	   0.0757476	   0.0000000	   0.0050692	  -0.2082333	   0.0000000	   3.1287730
   0.8822640	   0.0726111	   0.0000000	   0.0026038	  -0.2149640	   0.0000000	   3.1287730
   0.8822854	   0.0693756	   0.0000000	   0.0003121	  -0.2216021	   0.0000000	   3.1287730
   0.8822742	   0.0660424	   0.0000000	  -0.0017854	  -0.2281309	   0.0000000	   3.1287730
   0.8822336	   0.0626134	   0.0000000	  -0.0036689	  -0.2345303	   0.0000000	   3.1287730
   0.8821666	   0.0590907	   0.0000000	  -0.0053193	  -0.2407779	   0.0000000	   3.1287730
   0.8820771	   0.0554766	   0.0000000	  -0.0067187	  -0.2468480	   0.0000000	   3.1287730
   0.8819688	   0.0517741	   0.0000000	  -0.0078516	  -0.2527117	   0.0000000	   3.1287730
   0.8818457	   0.0479864	   0.0000000	  -0.0087054	  -0.2583374	   0.0000000	   3.1287730
   0.8817121	   0.0441172	   0.0000000	  -0.0092709	  -0.2636905	   0.0000000	   3.1287730
   0.8815723	   0.0401710	   0.0000000	  -0.0095430	  -0.2687342	   0.0000000	   3.1287730
   0.8814307	   0.0361525	   0.0000000	  -0.0095218	  -0.2734295	   0.0000000	   3.1287730
   0.8812915	   0.0320673	   0.0000000	  -0.0092132	  -0.2777368	   0.0000000	   3.1287730
   0.8811589	   0.0279214	   0.0000000	  -0.0086291	  -0.2816160	   0.0000000	   3.1287730
   0.8810369	   0.0237213	   0.0000000	  -0.0077883	  -0.2850280	   0.0000000	   3.1287730
   0.8809292	   0.0194744	   0.0000000	  -0.0067159	  -0.2879361	   0.0000000	   3.1287730
   0.8808389	   0.0151883	   0.0000000	  -0.0054436	  -0.2903068	   0.0000000	   3.1287730
   0.8807686	   0.0108713	   0.0000000	  -0.0040090	  -0.2921117	   0.0000000	   3.1287730
   0.8807206	   0.0065318	   0.0000000	  -0.0024544	  -0.2933280	   0.0000000	   3.1287731
   0.8806962	   0.0021788	   0.0000000	  -0.0008264	  -0.2939402	   0.0000000	   3.1287730
   0.8806962	  -0.0021788	   0.0000000	   0.0008264	  -0.2939402	   0.0000000	   3.1287730
   0.8807206	  -0.0065318	   0.0000000	   0.0024545	  -0.2933280	   0.0000000	   3.1287730
   0.8807686	  -0.0108713	   0.0000000	   0.0040090	  -0.2921117	   0.0000000	   3.1287730
   0.8808389	  -0.0151883	   0.0000000	   0.0054437	  -0.2903068	   0.0000000	   3.1287731
   0.8809292	  -0.0194744	   0.0000000	   0.0067160	  -0.2879361	   0.0000000	   3.1287730
   0.8810369	  -0.0237213	   0.0000000	   0.0077884	  -0.2850280	   0.0000000	   3.1287730
   0.8811589	  -0.0279214	   0.0000000	   0.0086292	  -0.2816159	   0.0000000	   3.1287731
   0.8812915	  -0.0320673	   0.0000000	   0.0092132	  -0.2777368	   0.0000000	   3.1287731
   0.8814307	  -0.0361525	   0.0000000	   0.0095218	  -0.2734295	   0.0000000	   3.1287730
   0.8815723	  -0.0401710	   0.0000000	   0.0095430	  -0.2687341	   0.0000000	   3.1287730
   0.8817121	  -0.0441172	   0.0000000	   0.0092709	  -0.2636905	   0.0000000	   3.1287730
   0.8818457	  -0.0479864	   0.0000000	   0.0087055	  -0.2583374	   0.0000000	   3.1287730
   0.8819688	  -0.0517741	   0.0000000	   0.0078517	  -0.2527117	   0.0000000	   3.1287731
   0.8820771	  -0.0554767	   0.0000000	   0.0067187	  -0.2468479	   0.0000000	   3.1287730
   0.8821666	  -0.0590907	   0.0000000	   0.0053193	  -0.2407779	   0.0000000	   3.1287730
   0.8822336	  -0.0626134	   0.0000000	   0.0036689	  -0.2345303	   0.0000000	   3.1287730
   0.8822742	  -0.0660424	   0.0000000	   0.0017855	  -0.2281308	   0.0000000	   3.1287730
   0.8822854	  -0.0693756	   0.0000000	  -0.0003121	  -0.2216021	   0.0000000	   3.1287730
   0.8822640	  -0.0726111	   0.0000000	  -0.0026038	  -0.2149639	   0.0000000	   3.1287730
   0.8822073	  -0.0757476	   0.0000000	  -0.0050692	  -0.2082333	   0.0000000	   3.1287730
   0.8821130	  -0.0787837	   0.0000000	  -0.0076878	  -0.2014247	   0.0000000	   3.1287730
   0.8819788	  -0.0817183	   0.0000000	  -0.0104393	  -0.1945503	   0.0000000	   3.1287730
   0.8818030	  -0.0845507	   0.0000000	  -0.0133042	  -0.1876204	   0.0000000	   3.1287730
   0.8815839	  -0.0872800	   0.0000000	  -0.0162633	  -0.1806435	   0.0000000	   3.1287730
   0.8813205	  -0.0899055	   0.0000000	  -0.0192987	  -0.1736264	   0.0000000	   3.1287730
   0.8810115	  -0.0924268	   0.0000000	  -0.0223929	  -0.1665747	   0.0000000	   3.1287730
   0.8806564	  -0.0948434	   0.0000000	  -0.0255299	  -0.1594930	   0.0000000	   3.1287730
   0.8802546	  -0.0971547	   0.0000000	  -0.0286942	  -0.1523849	   0.0000000	   3.1287730
   0.8798057	  -0.0993606	   0.0000000	  -0.0318716	  -0.1452532	   0.0000000	   3.1287730
   0.8793098	  -0.1014605	   0.0000000	  -0.0350489	  -0.1381000	   0.0000000	   3.1287730
   0.8787668	  -0.1034543	   0.0000000	  -0.0382136	  -0.1309272	   0.0000000	   3.1287730
   0.8781771	  -0.1053417	   0.0000000	  -0.0413543	  -0.1237361	   0.0000000	   3.1287730
   0.8775411	  -0.1071223	   0.0000000	  -0.0444604	  -0.1165278	   0.0000000	   3.1287730
   0.8768593	  -0.1087960	   0.0000000	  -0.0475223	  -0.1093031	   0.0000000	   3.1287730
   0.8761326	  -0.1103624	   0.0000000	  -0.0505308	  -0.1020629	   0.0000000	   3.1287730
   0.8753617	  -0.1118215	   0.0000000	  -0.0534777	  -0.0948078	   0.0000000	   3.1287730
   0.8745476	  -0.1131729	   0.0000000	  -0.0563555	  -0.0875386	   0.0000000	   3.1287730
   0.8736914	  -0.1144164	   0.0000000	  -0.0591572	  -0.0802559	   0.0000000	   3.1287730
   0.8727943	  -0.1155519	   0.0000000	  -0.0618763	  -0.0729606	   0.0000000	   3.1287730
   0.8718576	  -0.1165792	   0.0000000	  -0.0645071	  -0.0656534	   0.0000000	   3.1287730
   0.8708826	  -0.1174981	   0.0000000	  -0.0670441	  -0.0583354	   0.0000000	   3.1287730
   0.8698706	  -0.1183085	   0.0000000	  -0.0694824	  -0.0510076	   0.0000000	   3.1287730
   0.8688233	  -0.1190102	   0.0000000	  -0.0718177	  -0.0436713	   0.0000000	   3.1287730
   0.8677422	  -0.1196031	   0.0000000	  -0.0740458	  -0.0363278	   0.0000000	   3.1287730
   0.8666288	  -0.1200871	   0.0000000	  -0.0761629	  -0.0289788	   0.0000000	   3.1287730
   0.8654850	  -0.1204621	   0.0000000	  -0.0781658	  -0.0216260	   0.0000000	   3.1287730
   0.8643122	  -0.1207281	   0.0000000	  -0.0800512	  -0.0142714	   0.0000000	   3.1287730
   0.8631125	  -0.1208852	   0.0000000	  -0.0818164	  -0.0069170	   0.0000000	   3.1287730
   0.8618875	  -0.1209332	   0.0000000	  -0.0834588	   0.0004349	   0.0000000	   3.1287730
   0.8606390	  -0.1208723	   0.0000000	  -0.0849762	   0.0077817	   0.0000000	   3.1287730
   0.8593690	  -0.1207025	   0.0000000	  -0.0863664	   0.0151206	   0.0000000	   3.1287730
   0.8580794	  -0.1204241	   0.0000000	  -0.0876276	   0.0224489	   0.0000000	   3.1287730
   0.8567720	  -0.1200371	   0.0000000	  -0.0887581	   0.0297632	   0.0000000	   3.1287730
   0.8554489	  -0.1195419	   0.0000000	  -0.0897564	   0.0370604	   0.0000000	   3.1287730
   0.8541119	  -0.1189386	   0.0000000	  -0.0906212	   0.0443369	   0.0000000	   3.1287730
   0.8527632	  -0.1182277	   0.0000000	  -0.0913513	   0.0515889	   0.0000000	   3.1287730
   0.8514045	  -0.1174094	   0.0000000	  -0.0919457	   0.0588124	   0.0000000	   3.1287730
   0.8500382	  -0.1164844	   0.0000000	  -0.0924035	   0.0660033	   0.0000000	   3.1287730
   0.8486660	  -0.1154530	   0.0000000	  -0.0927241	   0.0731572	   0.0000000	   3.1287730
   0.8472901	  -0.1143159	   0.0000000	  -0.0929068	   0.0802694	   0.0000000	   3.1287730
   0.8459125	  -0.1130737	   0.0000000	  -0.0929511	   0.0873352	   0.0000000	   3.1287730
   0.8445354	  -0.1117272	   0.0000000	  -0.0928569	   0.0943495	   0.0000000	   3.1287730
   0.8431606	  -0.1102771	   0.0000000	  -0.0926237	   0.1013070	   0.0000000	   3.1287730
   0.8417903	  -0.1087243	   0.0000000	  -0.0922517	   0.1082023	   0.0000000	   3.1287730
   0.8404265	  -0.1070698	   0.0000000	  -0.0917409	   0.1150298	   0.0000000	   3.1287730
   0.8390713	  -0.1053147	   0.0000000	  -0.0910913	   0.1217835	   0.0000000	   3.1287730
   0.8377269	  -0.1034600	   0.0000000	  -0.0903035	   0.1284574	   0.0000000	   3.1287730
   0.8363951	  -0.1015071	   0.0000000	  -0.0893778	   0.1350452	   0.0000000	   3.1287730
   0.8350780	  -0.0994572	   0.0000000	  -0.0883149	   0.1415403	   0.0000000	   3.1287730
   0.8337777	  -0.0973117	   0.0000000	  -0.0871154	   0.1479363	   0.0000000	   3.1287730
   0.8324962	  -0.0950723	   0.0000000	  -0.0857804	   0.1542261	   0.0000000	   3.1287730
   0.8312355	  -0.0927404	   0.0000000	  -0.0843110	   0.1604028	   0.0000000	   3.1287730
   0.8299975	  -0.0903178	   0.0000000	  -0.0827083	   0.1664592	   0.0000000	   3.1287730
   0.8287843	  -0.0878065	   0.0000000	  -0.0809738	   0.1723880	   0.0000000	   3.1287730
   0.8275977	  -0.0852082	   0.0000000	  -0.0791092	   0.1781817	   0.0000000	   3.1287730
   0.8264398	  -0.0825251	   0.0000000	  -0.0771163	   0.1838328	   0.0000000	   3.1287730
   0.8253123	  -0.0797594	   0.0000000	  -0.0749971	   0.1893335	   0.0000000	   3.1287730
   0.8242172	  -0.0769132	   0.0000000	  -0.0727539	   0.1946761	   0.0000000	   3.1287730
   0.8231562	  -0.0739891	   0.0000000	  -0.0703892	   0.1998527	   0.0000000	   3.1287730
   0.8221312	  -0.0709896	   0.0000000	  -0.0679058	   0.2048557	   0.0000000	   3.1287730
   0.8211437	  -0.0679173	   0.0000000	  -0.0653067	   0.2096771	   0.0000000	   3.1287730
   0.8201957	  -0.0647748	   0.0000000	  -0.0625951	   0.2143090	   0.0000000	   3.1287730
   0.8192887	  -0.0615652	   0.0000000	  -0.0597747	   0.2187438	   0.0000000	   3.1287730
   0.8184243	  -0.0582913	   0.0000000	  -0.0568493	   0.2229738	   0.0000000	   3.1287730
   0.8176039	  -0.0549564	   0.0000000	  -0.0538230	   0.2269914	   0.0000000	   3.1287730
   0.8168292	  -0.0515634	   0.0000000	  -0.0507003	   0.2307894	   0.0000000	   3.1287730
   0.8161014	  -0.0481159	   0.0000000	  -0.0474858	   0.2343606	   0.0000000	   3.1287730
   0.8154219	  -0.0446172	   0.0000000	  -0.0441846	   0.2376980	   0.0000000	   3.1287730
   0.8147920	  -0.0410707	   0.0000000	  -0.0408020	   0.2407951	   0.0000000	   3.1287730
   0.8142128	  -0.0374802	   0.0000000	  -0.0373436	   0.2436456	   0.0000000	   3.1287730
   0.8136854	  -0.0338493	   0.0000000	  -0.0338152	   0.2462437	   0.0000000	   3.1287730
   0.8132107	  -0.0301818	   0.0000000	  -0.0302231	   0.2485838	   0.0000000	   3.1287730
   0.8127897	  -0.0264815	   0.0000000	  -0.0265736	   0.2506610	   0.0000000	   3.1287730
   0.8124232	  -0.0227524	   0.0000000	  -0.0228732	   0.2524708	   0.0000000	   3.1287730
   0.8121119	  -0.0189985	   0.0000000	  -0.0191290	   0.2540090	   0.0000000	   3.1287730
   0.8118563	  -0.0152239	   0.0000000	  -0.0153479	   0.2552724	   0.0000000	   3.1287731
   0.8116570	  -0.0114326	   0.0000000	  -0.0115370	   0.2562580	   0.0000000	   3.1287730
   0.8115144	  -0.0076287	   0.0000000	  -0.0077037	   0.2569636	   0.0000000	   3.1287730
   0.8114287	  -0.0038165	   0.0000000	  -0.0038554	   0.2573876	   0.0000000	   3.1287730
   0.8114001	  -0.0000000	   0.0000000	   0.0000004	   0.2575291	   0.0000000	   3.1287730


   0.8104000	   0.0000000	   0.0000000	   0.0000000	   0.2681030	   0.0000000	   3.1237337
   0.8104305	   0.0040102	   0.0000000	   0.0040745	   0.2679535	   0.0000000	   3.1237337
   0.8105219	   0.0080159	   0.0000000	   0.0081409	   0.2675056	   0.0000000	   3.1237337
   0.8106740	   0.0120127	   0.0000000	   0.0121911	   0.2667602	   0.0000000	   3.1237337
   0.8108865	   0.0159962	   0.0000000	   0.0162171	   0.2657192	   0.0000000	   3.1237337
   0.8111591	   0.0199619	   0.0000000	   0.0202111	   0.2643850	   0.0000000	   3.1237337
   0.8114911	   0.0239054	   0.0000000	   0.0241653	   0.2627610	   0.0000000	   3.1237337
   0.8118819	   0.0278225	   0.0000000	   0.0280723	   0.2608508	   0.0000000	   3.1237337
   0.8123307	   0.0317089	   0.0000000	   0.0319247	   0.2586590	   0.0000000	   3.1237338
   0.8128368	   0.0355604	   0.0000000	   0.0357153	   0.2561907	   0.0000000	   3.1237338
   0.8133990	   0.0393730	   0.0000000	   0.0394375	   0.2534513	   0.0000000	   3.1237337
   0.8140164	   0.0431426	   0.0000000	   0.0430846	   0.2504469	   0.0000000	   3.1237338
   0.8146878	   0.0468653	   0.0000000	   0.0466505	   0.2471841	   0.0000000	   3.1237337
   0.8154118	   0.0505374	   0.0000000	   0.0501293	   0.2436697	   0.0000000	   3.1237338
   0.8161872	   0.0541550	   0.0000000	   0.0535153	   0.2399112	   0.0000000	   3.1237337
   0.8170125	   0.0577146	   0.0000000	   0.0568034	   0.2359161	   0.0000000	   3.1237337
   0.8178863	   0.0612127	   0.0000000	   0.0599886	   0.2316921	   0.0000000	   3.1237338
   0.8188069	   0.0646459	   0.0000000	   0.0630662	   0.2272474	   0.0000000	   3.1237337
   0.8197728	   0.0680111	   0.0000000	   0.0660322	   0.2225902	   0.0000000	   3.1237337
   0.8207821	   0.0713050	   0.0000000	   0.0688824	   0.2177289	   0.0000000	   3.1237337
   0.8218332	   0.0745247	   0.0000000	   0.0716132	   0.2126719	   0.0000000	   3.1237337
   0.8229243	   0.0776674	   0.0000000	   0.0742214	   0.2074277	   0.0000000	   3.1237337
   0.8240533	   0.0807303	   0.0000000	   0.0767038	   0.2020047	   0.0000000	   3.1237337
   0.8252186	   0.0837107	   0.0000000	   0.0790577	   0.1964114	   0.0000000	   3.1237338
   0.8264182	   0.0866063	   0.0000000	   0.0812806	   0.1906564	   0.0000000	   3.1237337
   0.8276500	   0.0894146	   0.0000000	   0.0833701	   0.1847478	   0.0000000	   3.1237337
   0.8289120	   0.0921334	   0.0000000	   0.0853243	   0.1786939	   0.0000000	   3.1237337
   0.8302023	   0.0947606	   0.0000000	   0.0871413	   0.1725028	   0.0000000	   3.1237337
   0.8315187	   0.0972942	   0.0000000	   0.0888196	   0.1661825	   0.0000000	   3.1237338
   0.8328592	   0.0997323	   0.0000000	   0.0903577	   0.1597407	   0.0000000	   3.1237337
   0.8342215	   0.1020732	   0.0000000	   0.0917544	   0.1531851	   0.0000000	   3.1237338
   0.8356038	   0.1043153	   0.0000000	   0.0930086	   0.1465231	   0.0000000	   3.1237337
   0.8370038	   0.1064569	   0.0000000	   0.0941194	   0.1397619	   0.0000000	   3.1237337
   0.8384193	   0.1084966	   0.0000000	   0.0950862	   0.1329085	   0.0000000	   3.1237337
   0.8398481	   0.1104332	   0.0000000	   0.0959082	   0.1259697	   0.0000000	   3.1237337
   0.8412881	   0.1122653	   0.0000000	   0.0965851	   0.1189521	   0.0000000	   3.1237338
   0.8427373	   0.1139920	   0.0000000	   0.0971165	   0.1118621	   0.0000000	   3.1237337
   0.8441933	   0.1156120	   0.0000000	   0.0975023	   0.1047058	   0.0000000	   3.1237337
   0.8456540	   0.1171246	   0.0000000	   0.0977422	   0.0974890	   0.0000000	   3.1237337
   0.8471171	   0.1185287	   0.0000000	   0.0978365	   0.0902175	   0.0000000	   3.1237337
   0.8485805	   0.1198237	   0.0000000	   0.0977852	   0.0828966	   0.0000000	   3.1237337
   0.8500422	   0.1210089	   0.0000000	   0.0975886	   0.0755315	   0.0000000	   3.1237337
   0.8514998	   0.1220835	   0.0000000	   0.0972472	   0.0681273	   0.0000000	   3.1237337
   0.8529512	   0.1230471	   0.0000000	   0.0967614	   0.0606885	   0.0000000	   3.1237337
   0.8543943	   0.1238992	   0.0000000	   0.0961319	   0.0532198	   0.0000000	   3.1237337
   0.8558269	   0.1246394	   0.0000000	   0.0953596	   0.0457253	   0.0000000	   3.1237337
   0.8572468	   0.1252673	   0.0000000	   0.0944453	   0.0382091	   0.0000000	   3.1237337
   0.8586521	   0.1257825	   0.0000000	   0.0933901	   0.0306750	   0.0000000	   3.1237337
   0.8600404	   0.1261850	   0.0000000	   0.0921951	   0.0231265	   0.0000000	   3.1237337
   0.8614099	   0.1264745	   0.0000000	   0.0908619	   0.0155669	   0.0000000	   3.1237337
   0.8627584	   0.1266507	   0.0000000	   0.0893920	   0.0079994	   0.0000000	   3.1237338
   0.8640839	   0.1267138	   0.0000000	   0.0877871	   0.0004268	   0.0000000	   3.1237337
   0.8653845	   0.1266635	   0.0000000	   0.0860492	  -0.0071483	   0.0000000	   3.1237337
   0.8666580	   0.1264999	   0.0000000	   0.0841803	  -0.0147234	   0.0000000	   3.1237337
   0.8679026	   0.1262230	   0.0000000	   0.0821830	  -0.0222964	   0.0000000	   3.1237337
   0.8691163	   0.1258328	   0.0000000	   0.0800599	  -0.0298653	   0.0000000	   3.1237337
   0.8702974	   0.1253294	   0.0000000	   0.0778140	  -0.0374283	   0.0000000	   3.1237337
   0.8714440	   0.1247129	   0.0000000	   0.0754485	  -0.0449840	   0.0000000	   3.1237337
   0.8725543	   0.1239835	   0.0000000	   0.0729670	  -0.0525310	   0.0000000	   3.1237337
   0.8736266	   0.1231412	   0.0000000	   0.0703735	  -0.0600682	   0.0000000	   3.1237337
   0.8746594	   0.1221862	   0.0000000	   0.0676722	  -0.0675948	   0.0000000	   3.1237337
   0.8756510	   0.1211188	   0.0000000	   0.0648681	  -0.0751100	   0.0000000	   3.1237337
   0.8765998	   0.1199389	   0.0000000	   0.0619663	  -0.0826134	   0.0000000	   3.1237337
   0.8775046	   0.1186469	   0.0000000	   0.0589727	  -0.0901045	   0.0000000	   3.1237337
   0.8783640	   0.1172430	   0.0000000	   0.0558936	  -0.0975832	   0.0000000	   3.1237337
   0.8791766	   0.1157272	   0.0000000	   0.0527361	  -0.1050494	   0.0000000	   3.1237337
   0.8799415	   0.1140999	   0.0000000	   0.0495076	  -0.1125030	   0.0000000	   3.1237337
   0.8806576	   0.1123611	   0.0000000	   0.0462168	  -0.1199442	   0.0000000	   3.1237337
   0.8813241	   0.1105111	   0.0000000	   0.0428727	  -0.1273730	   0.0000000	   3.1237337
   0.8819402	   0.1085500	   0.0000000	   0.0394853	  -0.1347895	   0.0000000	   3.1237337
   0.8825054	   0.1064781	   0.0000000	   0.0360658	  -0.1421935	   0.0000000	   3.1237337
   0.8830192	   0.1042955	   0.0000000	   0.0326260	  -0.1495847	   0.0000000	   3.1237337
   0.8834816	   0.1020025	   0.0000000	   0.0291790	  -0.1569626	   0.0000000	   3.1237337
   0.8838923	   0.0995991	   0.0000000	   0.0257390	  -0.1643262	   0.0000000	   3.1237337
