           x	           y	           z	          vx	          vy	          vz	           C	           T
   0.9088994	   0.1238443	   0.0939935	   0.1460040	   0.0672651	  -0.2610590	   3.0019350	   2.4541752
   0.9125136	   0.1253110	   0.0874884	   0.1484628	   0.0521516	  -0.2690268	   3.0019351	   2.4541752
   0.9161833	   0.1263983	   0.0807907	   0.1505245	   0.0363404	  -0.2767529	   3.0019351	   2.4541752
   0.9198984	   0.1270886	   0.0739066	   0.1521639	   0.0197889	  -0.2842146	   3.0019351	   2.4541752
   0.9236483	   0.1273632	   0.0668429	   0.1533538	   0.0024462	  -0.2913826	   3.0019351	   2.4541752
   0.9274216	   0.1272017	   0.0596072	   0.1540642	  -0.0157485	  -0.2982194	   3.0019352	   2.4541752
   0.9312061	   0.1265826	   0.0522084	   0.1542622	  -0.0348680	  -0.3046757	   3.0019352	   2.4541752
   0.9349889	   0.1254820	   0.0446563	   0.1539109	  -0.0549985	  -0.3106871	   3.0019352	   2.4541752
   0.9387558	   0.1238740	   0.0369631	   0.1529693	  -0.0762411	  -0.3161690	   3.0019353	   2.4541752
   0.9424919	   0.1217298	   0.0291429	   0.1513910	  -0.0987143	  -0.3210096	   3.0019353	   2.4541752
   0.9461810	   0.1190176	   0.0212133	   0.1491233	  -0.1225545	  -0.3250609	   3.0019354	   2.4541752
   0.9498053	   0.1157019	   0.0131958	   0.1461062	  -0.1479170	  -0.3281263	   3.0019355	   2.4541752
   0.9533457	   0.1117434	   0.0051179	   0.1422710	  -0.1749733	  -0.3299441	   3.0019356	   2.4541752
   0.9567811	   0.1070983	  -0.0029859	   0.1375385	  -0.2039054	  -0.3301659	   3.0019356	   2.4541752
   0.9600885	   0.1017182	  -0.0110710	   0.1318181	  -0.2348918	  -0.3283280	   3.0019357	   2.4541752
   0.9632423	   0.0955509	  -0.0190796	   0.1250067	  -0.2680804	  -0.3238173	   3.0019358	   2.4541752
   0.9662144	   0.0885413	  -0.0269367	   0.1169884	  -0.3035404	  -0.3158322	   3.0019358	   2.4541752
   0.9689736	   0.0806342	  -0.0345450	   0.1076370	  -0.3411784	  -0.3033483	   3.0019358	   2.4541752
   0.9714856	   0.0717803	  -0.0417791	   0.0968233	  -0.3806080	  -0.2851068	   3.0019357	   2.4541752
   0.9737131	   0.0619449	  -0.0484802	   0.0844293	  -0.4209619	  -0.2596669	   3.0019356	   2.4541752
   0.9756161	   0.0511231	  -0.0544537	   0.0703767	  -0.4606660	  -0.2255879	   3.0019354	   2.4541752
   0.9771538	   0.0393590	  -0.0594733	   0.0546697	  -0.4972587	  -0.1818123	   3.0019350	   2.4541752
   0.9782871	   0.0267682	  -0.0632973	   0.0374516	  -0.5274356	  -0.1282680	   3.0019349	   2.4541752
   0.9789824	   0.0135531	  -0.0657014	   0.0190535	  -0.5475532	  -0.0665137	   3.0019349	   2.4541752
   0.9792169	  -0.0000005	  -0.0665227	   0.0000013	  -0.5546447	   0.0000040	   3.0019351	   2.4541752
   0.9789824	  -0.0135541	  -0.0657012	  -0.0190509	  -0.5475519	   0.0665215	   3.0019355	   2.4541752
   0.9782872	  -0.0267692	  -0.0632969	  -0.0374490	  -0.5274334	   0.1282751	   3.0019358	   2.4541752
   0.9771540	  -0.0393599	  -0.0594727	  -0.0546670	  -0.4972559	   0.1818187	   3.0019358	   2.4541752
   0.9756164	  -0.0511239	  -0.0544530	  -0.0703739	  -0.4606632	   0.2255938	   3.0019357	   2.4541752
   0.9737134	  -0.0619457	  -0.0484794	  -0.0844266	  -0.4209590	   0.2596725	   3.0019356	   2.4541752
   0.9714860	  -0.0717810	  -0.0417781	  -0.0968206	  -0.3806049	   0.2851120	   3.0019355	   2.4541752
   0.9689740	  -0.0806348	  -0.0345439	  -0.1076345	  -0.3411751	   0.3033534	   3.0019354	   2.4541752
   0.9662149	  -0.0885418	  -0.0269355	  -0.1169858	  -0.3035369	   0.3158370	   3.0019354	   2.4541752
   0.9632429	  -0.0955514	  -0.0190783	  -0.1250042	  -0.2680769	   0.3238216	   3.0019354	   2.4541752
   0.9600891	  -0.1017186	  -0.0110696	  -0.1318155	  -0.2348880	   0.3283320	   3.0019354	   2.4541752
   0.9567818	  -0.1070986	  -0.0029844	  -0.1375358	  -0.2039016	   0.3301695	   3.0019354	   2.4541752
   0.9533465	  -0.1117436	   0.0051195	  -0.1422682	  -0.1749696	   0.3299473	   3.0019354	   2.4541752
   0.9498061	  -0.1157020	   0.0131975	  -0.1461034	  -0.1479133	   0.3281290	   3.0019354	   2.4541752
   0.9461819	  -0.1190176	   0.0212150	  -0.1491203	  -0.1225510	   0.3250632	   3.0019354	   2.4541752
   0.9424929	  -0.1217297	   0.0291447	  -0.1513878	  -0.0987108	   0.3210115	   3.0019354	   2.4541752
   0.9387569	  -0.1238738	   0.0369649	  -0.1529660	  -0.0762378	   0.3161706	   3.0019354	   2.4541752
   0.9349900	  -0.1254818	   0.0446582	  -0.1539075	  -0.0549954	   0.3106883	   3.0019354	   2.4541752
   0.9312074	  -0.1265823	   0.0522103	  -0.1542586	  -0.0348652	   0.3046766	   3.0019354	   2.4541752
   0.9274230	  -0.1272014	   0.0596092	  -0.1540606	  -0.0157459	   0.2982200	   3.0019354	   2.4541752
   0.9236497	  -0.1273627	   0.0668449	  -0.1533500	   0.0024486	   0.2913830	   3.0019354	   2.4541752
   0.9198999	  -0.1270881	   0.0739086	  -0.1521600	   0.0197910	   0.2842147	   3.0019354	   2.4541752
   0.9161849	  -0.1263978	   0.0807927	  -0.1505204	   0.0363422	   0.2767528	   3.0019354	   2.4541752
   0.9125153	  -0.1253104	   0.0874904	  -0.1484586	   0.0521533	   0.2690265	   3.0019354	   2.4541752
   0.9089013	  -0.1238436	   0.0939955	  -0.1459996	   0.0672664	   0.2610584	   3.0019354	   2.4541752
   0.9053522	  -0.1220141	   0.1003023	  -0.1431667	   0.0817164	   0.2528662	   3.0019354	   2.4541752
   0.9018770	  -0.1198379	   0.1064053	  -0.1399814	   0.0955320	   0.2444640	   3.0019353	   2.4541752
   0.8984841	  -0.1173301	   0.1122998	  -0.1364640	   0.1087362	   0.2358632	   3.0019353	   2.4541752
   0.8951814	  -0.1145056	   0.1179808	  -0.1326337	   0.1213475	   0.2270733	   3.0019353	   2.4541752
   0.8919764	  -0.1113787	   0.1234438	  -0.1285084	   0.1333805	   0.2181023	   3.0019353	   2.4541752
   0.8888761	  -0.1079634	   0.1286846	  -0.1241055	   0.1448465	   0.2089573	   3.0019353	   2.4541752
   0.8858870	  -0.1042737	   0.1336988	  -0.1194413	   0.1557539	   0.1996448	   3.0019353	   2.4541752
   0.8830155	  -0.1003230	   0.1384825	  -0.1145319	   0.1661086	   0.1901709	   3.0019353	   2.4541752
   0.8802673	  -0.0961250	   0.1430318	  -0.1093924	   0.1759147	   0.1805415	   3.0019353	   2.4541752
   0.8776479	  -0.0916930	   0.1473429	  -0.1040377	   0.1851744	   0.1707627	   3.0019353	   2.4541752
   0.8751624	  -0.0870404	   0.1514123	  -0.0984821	   0.1938887	   0.1608406	   3.0019353	   2.4541752
   0.8728156	  -0.0821807	   0.1552364	  -0.0927397	   0.2020572	   0.1507814	   3.0019353	   2.4541752
   0.8706118	  -0.0771272	   0.1588121	  -0.0868241	   0.2096790	   0.1405920	   3.0019353	   2.4541752
   0.8685552	  -0.0718934	   0.1621361	  -0.0807488	   0.2167522	   0.1302792	   3.0019353	   2.4541752
   0.8666496	  -0.0664928	   0.1652057	  -0.0745268	   0.2232744	   0.1198506	   3.0019353	   2.4541752
   0.8648983	  -0.0609389	   0.1680180	  -0.0681712	   0.2292429	   0.1093140	   3.0019353	   2.4541752
   0.8633045	  -0.0552453	   0.1705704	  -0.0616946	   0.2346548	   0.0986775	   3.0019353	   2.4541752
   0.8618710	  -0.0494257	   0.1728606	  -0.0551096	   0.2395072	   0.0879498	   3.0019353	   2.4541752
   0.8606003	  -0.0434940	   0.1748866	  -0.0484285	   0.2437969	   0.0771399	   3.0019353	   2.4541752
   0.8594946	  -0.0374640	   0.1766463	  -0.0416637	   0.2475212	   0.0662573	   3.0019353	   2.4541752
   0.8585559	  -0.0313495	   0.1781382	  -0.0348274	   0.2506773	   0.0553116	   3.0019353	   2.4541752
   0.8577857	  -0.0251645	   0.1793608	  -0.0279315	   0.2532631	   0.0443129	   3.0019353	   2.4541752
   0.8571853	  -0.0189231	   0.1803129	  -0.0209881	   0.2552763	   0.0332715	   3.0019353	   2.4541752
   0.8567558	  -0.0126394	   0.1809936	  -0.0140092	   0.2567154	   0.0221978	   3.0019353	   2.4541752
   0.8564979	  -0.0063273	   0.1814023	  -0.0070065	   0.2575792	   0.0111025	   3.0019353	   2.4541752
   0.8564120	  -0.0000012	   0.1815385	   0.0000080	   0.2578670	  -0.0000036	   3.0019353	   2.4541752


   0.8574063	   0.0000000	   0.1822912	   0.0000000	   0.2568501	   0.0000000	   3.0013228	   2.4388516
   0.8574916	   0.0062618	   0.1821563	   0.0069975	   0.2565658	  -0.0110567	   3.0013228	   2.4388516
   0.8577475	   0.0125099	   0.1817520	   0.0139835	   0.2557131	  -0.0221031	   3.0013228	   2.4388516
   0.8581735	   0.0187302	   0.1810784	   0.0209462	   0.2542927	  -0.0331287	   3.0013228	   2.4388516
   0.8587689	   0.0249090	   0.1801363	   0.0278741	   0.2523058	  -0.0441232	   3.0013228	   2.4388516
   0.8595327	   0.0310324	   0.1789266	   0.0347553	   0.2497537	  -0.0550765	   3.0013228	   2.4388516
   0.8604636	   0.0370867	   0.1774503	   0.0415782	   0.2466385	  -0.0659787	   3.0013228	   2.4388516
   0.8615602	   0.0430581	   0.1757088	   0.0483308	   0.2429623	  -0.0768202	   3.0013228	   2.4388516
   0.8628204	   0.0489331	   0.1737037	   0.0550014	   0.2387276	  -0.0875917	   3.0013228	   2.4388516
   0.8642422	   0.0546980	   0.1714370	   0.0615779	   0.2339371	  -0.0982840	   3.0013228	   2.4388516
   0.8658231	   0.0603394	   0.1689105	   0.0680480	   0.2285935	  -0.1088887	   3.0013228	   2.4388516
   0.8675604	   0.0658437	   0.1661265	   0.0743995	   0.2226996	  -0.1193972	   3.0013228	   2.4388516
   0.8694511	   0.0711975	   0.1630874	   0.0806199	   0.2162581	  -0.1298019	   3.0013228	   2.4388516
   0.8714917	   0.0763876	   0.1597960	   0.0866966	   0.2092713	  -0.1400952	   3.0013229	   2.4388516
   0.8736786	   0.0814007	   0.1562550	   0.0926166	   0.2017414	  -0.1502701	   3.0013229	   2.4388516
   0.8760079	   0.0862236	   0.1524673	   0.0983667	   0.1936699	  -0.1603199	   3.0013229	   2.4388516
   0.8784751	   0.0908430	   0.1484361	   0.1039337	   0.1850576	  -0.1702383	   3.0013229	   2.4388516
   0.8810758	   0.0952457	   0.1441647	   0.1093037	   0.1759043	  -0.1800194	   3.0013229	   2.4388516
   0.8838049	   0.0994187	   0.1396565	   0.1144625	   0.1662088	  -0.1896574	   3.0013229	   2.4388516
   0.8866571	   0.1033485	   0.1349150	   0.1193957	   0.1559685	  -0.1991467	   3.0013229	   2.4388516
   0.8896267	   0.1070219	   0.1299439	   0.1240882	   0.1451790	  -0.2084820	   3.0013229	   2.4388516
   0.8927077	   0.1104254	   0.1247472	   0.1285244	   0.1338339	  -0.2176574	   3.0013229	   2.4388516
   0.8958936	   0.1135453	   0.1193286	   0.1326880	   0.1219244	  -0.2266672	   3.0013230	   2.4388516
   0.8991775	   0.1163678	   0.1136924	   0.1365622	   0.1094389	  -0.2355048	   3.0013230	   2.4388516
   0.9025522	   0.1188786	   0.1078429	   0.1401290	   0.0963623	  -0.2441630	   3.0013230	   2.4388516
   0.9060099	   0.1210631	   0.1017844	   0.1433696	   0.0826756	  -0.2526330	   3.0013231	   2.4388516
   0.9095425	   0.1229061	   0.0955218	   0.1462641	   0.0683551	  -0.2609044	   3.0013231	   2.4388516
   0.9131412	   0.1243918	   0.0890600	   0.1487909	   0.0533716	  -0.2689641	   3.0013232	   2.4388516
   0.9167969	   0.1255037	   0.0824044	   0.1509271	   0.0376895	  -0.2767958	   3.0013232	   2.4388516
   0.9204996	   0.1262242	   0.0755608	   0.1526478	   0.0212656	  -0.2843783	   3.0013232	   2.4388516
   0.9242390	   0.1265345	   0.0685355	   0.1539258	   0.0040477	  -0.2916840	   3.0013233	   2.4388516
   0.9280038	   0.1264146	   0.0613358	   0.1547312	  -0.0140266	  -0.2986775	   3.0013233	   2.4388516
   0.9317822	   0.1258428	   0.0539698	   0.1550310	  -0.0330320	  -0.3053118	   3.0013233	   2.4388516
   0.9355614	   0.1247951	   0.0464470	   0.1547883	  -0.0530569	  -0.3115253	   3.0013234	   2.4388516
   0.9393276	   0.1232457	   0.0387787	   0.1539616	  -0.0742062	  -0.3172364	   3.0013235	   2.4388516
   0.9430660	   0.1211654	   0.0309782	   0.1525041	  -0.0966027	  -0.3223370	   3.0013235	   2.4388516
   0.9467607	   0.1185224	   0.0230621	   0.1503622	  -0.1203890	  -0.3266829	   3.0013236	   2.4388516
   0.9503942	   0.1152806	   0.0150512	   0.1474745	  -0.1457288	  -0.3300815	   3.0013237	   2.4388516
   0.9539475	   0.1114000	   0.0069715	   0.1437701	  -0.1728050	  -0.3322747	   3.0013238	   2.4388516
   0.9573996	   0.1068360	  -0.0011435	   0.1391668	  -0.2018153	  -0.3329166	   3.0013238	   2.4388516
   0.9607275	   0.1015387	  -0.0092508	   0.1335697	  -0.2329591	  -0.3315432	   3.0013239	   2.4388516
   0.9639057	   0.0954541	  -0.0172939	   0.1268692	  -0.2664124	  -0.3275354	   3.0013239	   2.4388516
   0.9669058	   0.0885243	  -0.0251990	   0.1189405	  -0.3022793	  -0.3200756	   3.0013240	   2.4388516
   0.9696962	   0.0806906	  -0.0328696	   0.1096449	  -0.3405083	  -0.3081056	   3.0013240	   2.4388516
   0.9722417	   0.0718988	  -0.0401801	   0.0988363	  -0.3807558	  -0.2903056	   3.0013240	   2.4388516
   0.9745037	   0.0621086	  -0.0469700	   0.0863761	  -0.4221836	  -0.2651367	   3.0013238	   2.4388516
   0.9764406	   0.0513089	  -0.0530399	   0.0721620	  -0.4632056	  -0.2310177	   3.0013237	   2.4388516
   0.9780091	   0.0395386	  -0.0581554	   0.0561768	  -0.5012669	  -0.1867282	   3.0013234	   2.4388516
   0.9791674	   0.0269111	  -0.0620631	   0.0385539	  -0.5328551	  -0.1320691	   3.0013232	   2.4388516
   0.9798791	   0.0136324	  -0.0645251	   0.0196385	  -0.5540208	  -0.0686047	   3.0013231	   2.4388516
   0.9801193	  -0.0000006	  -0.0653672	   0.0000013	  -0.5615032	   0.0000046	   3.0013233	   2.4388516
   0.9798792	  -0.0136336	  -0.0645249	  -0.0196358	  -0.5540195	   0.0686137	   3.0013235	   2.4388516
   0.9791675	  -0.0269122	  -0.0620627	  -0.0385511	  -0.5328527	   0.1320774	   3.0013237	   2.4388516
   0.9780093	  -0.0395397	  -0.0581548	  -0.0561740	  -0.5012640	   0.1867358	   3.0013237	   2.4388516
   0.9764409	  -0.0513099	  -0.0530391	  -0.0721593	  -0.4632024	   0.2310246	   3.0013237	   2.4388516
   0.9745040	  -0.0621095	  -0.0469690	  -0.0863734	  -0.4221801	   0.2651431	   3.0013236	   2.4388516
   0.9722421	  -0.0718996	  -0.0401790	  -0.0988337	  -0.3807521	   0.2903116	   3.0013236	   2.4388516
   0.9696967	  -0.0806913	  -0.0328684	  -0.1096422	  -0.3405044	   0.3081110	   3.0013236	   2.4388516
   0.9669064	  -0.0885249	  -0.0251976	  -0.1189378	  -0.3022752	   0.3200806	   3.0013237	   2.4388516
   0.9639063	  -0.0954546	  -0.0172924	  -0.1268666	  -0.2664083	   0.3275398	   3.0013237	   2.4388516
   0.9607282	  -0.1015392	  -0.0092492	  -0.1335670	  -0.2329550	   0.3315471	   3.0013237	   2.4388516
   0.9574003	  -0.1068363	  -0.0011419	  -0.1391640	  -0.2018112	   0.3329200	   3.0013237	   2.4388516
   0.9539482	  -0.1114003	   0.0069733	  -0.1437672	  -0.1728010	   0.3322776	   3.0013237	   2.4388516
   0.9503951	  -0.1152807	   0.0150531	  -0.1474715	  -0.1457248	   0.3300839	   3.0013237	   2.4388516
   0.9467617	  -0.1185224	   0.0230641	  -0.1503591	  -0.1203852	   0.3266849	   3.0013237	   2.4388516
   0.9430671	  -0.1211654	   0.0309801	  -0.1525009	  -0.0965990	   0.3223386	   3.0013237	   2.4388516
   0.9393287	  -0.1232455	   0.0387807	  -0.1539582	  -0.0742028	   0.3172377	   3.0013237	   2.4388516
   0.9355626	  -0.1247949	   0.0464491	  -0.1547847	  -0.0530537	   0.3115262	   3.0013237	   2.4388516
   0.9317835	  -0.1258424	   0.0539719	  -0.1550273	  -0.0330290	   0.3053124	   3.0013237	   2.4388516
   0.9280052	  -0.1264142	   0.0613379	  -0.1547274	  -0.0140239	   0.2986779	   3.0013237	   2.4388516
   0.9242405	  -0.1265341	   0.0685376	  -0.1539218	   0.0040501	   0.2916842	   3.0013237	   2.4388516
   0.9205012	  -0.1262236	   0.0755628	  -0.1526437	   0.0212678	   0.2843781	   3.0013237	   2.4388516
   0.9167985	  -0.1255031	   0.0824065	  -0.1509229	   0.0376914	   0.2767955	   3.0013237	   2.4388516
   0.9131430	  -0.1243912	   0.0890621	  -0.1487865	   0.0533732	   0.2689635	   3.0013237	   2.4388516
   0.9095444	  -0.1229054	   0.0955239	  -0.1462595	   0.0683564	   0.2609035	   3.0013237	   2.4388516
   0.9060119	  -0.1210624	   0.1017865	  -0.1433650	   0.0826766	   0.2526319	   3.0013237	   2.4388516
   0.9025543	  -0.1188779	   0.1078449	  -0.1401242	   0.0963629	   0.2441616	   3.0013236	   2.4388516
   0.8991797	  -0.1163670	   0.1136944	  -0.1365572	   0.1094392	   0.2355033	   3.0013236	   2.4388516
   0.8958959	  -0.1135445	   0.1193306	  -0.1326829	   0.1219244	   0.2266655	   3.0013236	   2.4388516
   0.8927102	  -0.1104246	   0.1247491	  -0.1285191	   0.1338336	   0.2176555	   3.0013236	   2.4388516
   0.8896293	  -0.1070211	   0.1299458	  -0.1240828	   0.1451783	   0.2084799	   3.0013236	   2.4388516
   0.8866599	  -0.1033477	   0.1349168	  -0.1193902	   0.1559675	   0.1991446	   3.0013236	   2.4388516
   0.8838078	  -0.0994180	   0.1396582	  -0.1144569	   0.1662076	   0.1896551	   3.0013236	   2.4388516
   0.8810788	  -0.0952451	   0.1441664	  -0.1092979	   0.1759027	   0.1800170	   3.0013236	   2.4388516
   0.8784783	  -0.0908423	   0.1484378	  -0.1039278	   0.1850557	   0.1702358	   3.0013236	   2.4388516
   0.8760111	  -0.0862230	   0.1524689	  -0.0983607	   0.1936677	   0.1603172	   3.0013236	   2.4388516
   0.8736820	  -0.0814002	   0.1562565	  -0.0926104	   0.2017389	   0.1502673	   3.0013236	   2.4388516
   0.8714953	  -0.0763872	   0.1597975	  -0.0866903	   0.2092685	   0.1400923	   3.0013236	   2.4388516
   0.8694548	  -0.0711971	   0.1630888	  -0.0806135	   0.2162549	   0.1297989	   3.0013236	   2.4388516
   0.8675643	  -0.0658433	   0.1661278	  -0.0743929	   0.2226961	   0.1193942	   3.0013236	   2.4388516
   0.8658272	  -0.0603391	   0.1689117	  -0.0680413	   0.2285896	   0.1088855	   3.0013236	   2.4388516
   0.8642464	  -0.0546979	   0.1714381	  -0.0615710	   0.2339328	   0.0982808	   3.0013236	   2.4388516
   0.8628248	  -0.0489331	   0.1737048	  -0.0549944	   0.2387230	   0.0875884	   3.0013236	   2.4388516
   0.8615647	  -0.0430582	   0.1757098	  -0.0483237	   0.2429573	   0.0768168	   3.0013236	   2.4388516
   0.8604684	  -0.0370869	   0.1774511	  -0.0415709	   0.2466332	   0.0659752	   3.0013236	   2.4388516
   0.8595376	  -0.0310327	   0.1789273	  -0.0347479	   0.2497481	   0.0550729	   3.0013236	   2.4388516
   0.8587740	  -0.0249095	   0.1801370	  -0.0278665	   0.2522998	   0.0441195	   3.0013236	   2.4388516
   0.8581787	  -0.0187309	   0.1810790	  -0.0209385	   0.2542864	   0.0331250	   3.0013236	   2.4388516
   0.8577529	  -0.0125108	   0.1817525	  -0.0139757	   0.2557065	   0.0220993	   3.0013236	   2.4388516
   0.8574972	  -0.0062629	   0.1821568	  -0.0069896	   0.2565588	   0.0110529	   3.0013236	   2.4388516
   0.8574121	  -0.0000012	   0.1822915	   0.0000081	   0.2568428	  -0.0000039	   3.0013236	   2.4388516


   0.8584063	   0.0000000	   0.1830050	   0.0000000	   0.2557737	   0.0000000	   3.0007764	   2.4236378
   0.8584908	   0.0061967	   0.1828716	   0.0069782	   0.2554932	  -0.0110070	   3.0007764	   2.4236378
   0.8587444	   0.0123800	   0.1824716	   0.0139452	   0.2546520	  -0.0220041	   3.0007764	   2.4236378
   0.8591666	   0.0185360	   0.1818052	   0.0208893	   0.2532506	  -0.0329811	   3.0007764	   2.4236378
   0.8597567	   0.0246512	   0.1808731	   0.0277991	   0.2512902	  -0.0439283	   3.0007764	   2.4236378
   0.8605137	   0.0307122	   0.1796762	   0.0346633	   0.2487721	  -0.0548357	   3.0007764	   2.4236378
   0.8614364	   0.0367054	   0.1782155	   0.0414703	   0.2456981	  -0.0656940	   3.0007764	   2.4236378
   0.8625233	   0.0426174	   0.1764923	   0.0482085	   0.2420703	  -0.0764939	   3.0007764	   2.4236378
   0.8637726	   0.0484348	   0.1745082	   0.0548662	   0.2378909	  -0.0872263	   3.0007764	   2.4236378
   0.8651821	   0.0541442	   0.1722648	   0.0614315	   0.2331626	  -0.0978827	   3.0007764	   2.4236378
   0.8667495	   0.0597324	   0.1697642	   0.0678926	   0.2278877	  -0.1084547	   3.0007765	   2.4236378
   0.8684721	   0.0651861	   0.1670084	   0.0742375	   0.2220688	  -0.1189344	   3.0007765	   2.4236378
   0.8703470	   0.0704923	   0.1639999	   0.0804538	   0.2157084	  -0.1293142	   3.0007765	   2.4236378
   0.8723708	   0.0756377	   0.1607411	   0.0865291	   0.2088086	  -0.1395871	   3.0007765	   2.4236378
   0.8745400	   0.0806095	   0.1572347	   0.0924508	   0.2013711	  -0.1497463	   3.0007765	   2.4236378
   0.8768508	   0.0853944	   0.1534834	   0.0982060	   0.1933973	  -0.1597856	   3.0007765	   2.4236378
   0.8792989	   0.0899796	   0.1494904	   0.1037816	   0.1848876	  -0.1696989	   3.0007765	   2.4236378
   0.8818798	   0.0943521	   0.1452587	   0.1091640	   0.1758415	  -0.1794808	   3.0007765	   2.4236378
   0.8845887	   0.0984988	   0.1407916	   0.1143393	   0.1662576	  -0.1891258	   3.0007765	   2.4236378
   0.8874204	   0.1024067	   0.1360924	   0.1192933	   0.1561327	  -0.1986289	   3.0007765	   2.4236378
   0.8903693	   0.1060626	   0.1311647	   0.1240112	   0.1454623	  -0.2079849	   3.0007766	   2.4236378
   0.8934295	   0.1094532	   0.1260121	   0.1284777	   0.1342395	  -0.2171888	   3.0007766	   2.4236378
   0.8965948	   0.1125650	   0.1206382	   0.1326768	   0.1224552	  -0.2262352	   3.0007766	   2.4236378
   0.8998584	   0.1153843	   0.1150471	   0.1365917	   0.1100974	  -0.2351181	   3.0007766	   2.4236378
   0.9032133	   0.1178969	   0.1092428	   0.1402050	   0.0971505	  -0.2438311	   3.0007767	   2.4236378
   0.9066519	   0.1200885	   0.1032294	   0.1434980	   0.0835950	  -0.2523661	   3.0007767	   2.4236378
   0.9101663	   0.1219439	   0.0970114	   0.1464510	   0.0694069	  -0.2607137	   3.0007767	   2.4236378
   0.9137479	   0.1234475	   0.0905935	   0.1490428	   0.0545561	  -0.2688620	   3.0007768	   2.4236378
   0.9173877	   0.1245827	   0.0839807	   0.1512505	   0.0390065	  -0.2767955	   3.0007768	   2.4236378
   0.9210761	   0.1253322	   0.0771784	   0.1530496	   0.0227139	  -0.2844947	   3.0007768	   2.4236378
   0.9248029	   0.1256773	   0.0701926	   0.1544130	   0.0056250	  -0.2919338	   3.0007769	   2.4236378
   0.9285572	   0.1255979	   0.0630299	   0.1553109	  -0.0123238	  -0.2990794	   3.0007769	   2.4236378
   0.9323272	   0.1250723	   0.0556981	   0.1557103	  -0.0312091	  -0.3058869	   3.0007770	   2.4236378
   0.9361006	   0.1240768	   0.0482060	   0.1555743	  -0.0511217	  -0.3122973	   3.0007770	   2.4236378
   0.9398637	   0.1225852	   0.0405641	   0.1548612	  -0.0721696	  -0.3182324	   3.0007771	   2.4236378
   0.9436021	   0.1205684	   0.0327851	   0.1535237	  -0.0944800	  -0.3235877	   3.0007771	   2.4236378
   0.9472999	   0.1179941	   0.0248847	   0.1515074	  -0.1182013	  -0.3282231	   3.0007772	   2.4236378
   0.9509401	   0.1148260	   0.0168825	   0.1487498	  -0.1435054	  -0.3319502	   3.0007773	   2.4236378
   0.9545037	   0.1110236	   0.0088035	   0.1451782	  -0.1705862	  -0.3345152	   3.0007774	   2.4236378
   0.9579700	   0.1065412	   0.0006798	   0.1407076	  -0.1996569	  -0.3355754	   3.0007775	   2.4236378
   0.9613161	   0.1013278	  -0.0074469	   0.1352389	  -0.2309378	  -0.3346675	   3.0007776	   2.4236378
   0.9645164	   0.0953275	  -0.0155216	   0.1286565	  -0.2646328	  -0.3311680	   3.0007777	   2.4236378
   0.9675424	   0.0884797	  -0.0234719	   0.1208268	  -0.3008824	  -0.3242449	   3.0007777	   2.4236378
   0.9703619	   0.0807222	  -0.0312022	   0.1115989	  -0.3396791	  -0.3128084	   3.0007777	   2.4236378
   0.9729393	   0.0719962	  -0.0385870	   0.1008099	  -0.3807260	  -0.2954795	   3.0007776	   2.4236378
   0.9752345	   0.0622555	  -0.0454641	   0.0882990	  -0.4232208	  -0.2706194	   3.0007775	   2.4236378
   0.9772044	   0.0514824	  -0.0516299	   0.0739386	  -0.4655726	  -0.2365018	   3.0007773	   2.4236378
   0.9788032	   0.0397101	  -0.0568417	   0.0576870	  -0.5051374	  -0.1917305	   3.0007771	   2.4236378
   0.9799863	   0.0270494	  -0.0608342	   0.0396650	  -0.5381892	  -0.1359625	   3.0007769	   2.4236378
   0.9807144	   0.0137099	  -0.0633553	   0.0202305	  -0.5604531	  -0.0707565	   3.0007768	   2.4236378
   0.9809604	  -0.0000006	  -0.0642186	   0.0000013	  -0.5683472	   0.0000046	   3.0007769	   2.4236378
   0.9807145	  -0.0137111	  -0.0633550	  -0.0202278	  -0.5604517	   0.0707655	   3.0007771	   2.4236378
   0.9799864	  -0.0270505	  -0.0608338	  -0.0396623	  -0.5381869	   0.1359707	   3.0007772	   2.4236378
   0.9788034	  -0.0397111	  -0.0568411	  -0.0576843	  -0.5051346	   0.1917381	   3.0007772	   2.4236378
   0.9772046	  -0.0514833	  -0.0516291	  -0.0739359	  -0.4655695	   0.2365087	   3.0007772	   2.4236378
   0.9752349	  -0.0622563	  -0.0454632	  -0.0882964	  -0.4232175	   0.2706259	   3.0007771	   2.4236378
   0.9729396	  -0.0719970	  -0.0385860	  -0.1008073	  -0.3807226	   0.2954855	   3.0007770	   2.4236378
   0.9703624	  -0.0807229	  -0.0312010	  -0.1115964	  -0.3396754	   0.3128141	   3.0007770	   2.4236378
   0.9675429	  -0.0884803	  -0.0234705	  -0.1208243	  -0.3008785	   0.3242501	   3.0007769	   2.4236378
   0.9645170	  -0.0953280	  -0.0155201	  -0.1286540	  -0.2646288	   0.3311727	   3.0007769	   2.4236378
   0.9613167	  -0.1013283	  -0.0074453	  -0.1352363	  -0.2309337	   0.3346717	   3.0007769	   2.4236378
   0.9579707	  -0.1065415	   0.0006815	  -0.1407050	  -0.1996528	   0.3355792	   3.0007769	   2.4236378
   0.9545044	  -0.1110239	   0.0088053	  -0.1451755	  -0.1705822	   0.3345185	   3.0007770	   2.4236378
   0.9509409	  -0.1148262	   0.0168844	  -0.1487470	  -0.1435014	   0.3319529	   3.0007770	   2.4236378
